HYY_EDDY233.H_storage_flux,HYY_EDDY233.Qc_H,HYY_EDDY233.F_c,HYY_EDDY233.tau,HYY_META.T42,HYY_EDDYMAST.MO_length_270,HYY_META.T168,HYY_EDDY233.LE,HYY_META.T504,HYY_EDDY233.MO_length,HYY_EDDY233.u_star_460,HYY_EDDY233.E,HYY_EDDY233.wind_dir,HYY_EDDY233.CO2_storage_flux,HYY_EDDY233.H,HYY_META.T672,HYY_EDDY233.LE_storage_flux,HYY_EDDY233.MO_length_460,HYY_EDDY233.Qc_F_c,HYY_EDDY233.Qc_LE,HYY_EDDY233.Qc_tau,HYY_EDDY233.U,HYY_EDDY233.u_star,HYY_META.T84,HYY_EDDYMAST.u_star_270,HYY_META.T336,datetime,VAR_EDDY.H,VAR_EDDY.LE,VAR_EDDY.E,VAR_EDDY.F_c,VAR_EDDY.tau,VAR_EDDY.u_star,VAR_EDDY.MO_length,VAR_EDDY.U,VAR_EDDY.wind_dir,VAR_EDDY.Qc_H,VAR_EDDY.Qc_LE,VAR_EDDY.Qc_F_c,VAR_EDDY.Qc_tau,VAR_EDDY.CO2_storage_flux,VAR_EDDY.H_storage_flux,VAR_EDDY.LE_storage_flux,VAR_META.TDRY4,VAR_META.TDRY3,VAR_META.TDRY2,VAR_META.TDRY1,VAR_META.TDRY0
-5.65828,,,,-2.14633,315.5838,-2.14767,,-2.31,,,,,0.09877,,-2.142,-0.80053,,,,,,,-2.21367,0.51459,-2.10867,2023-01-29T06:30:00.0,,,,,,0.51459,315.5838,,,,,,,0.09877,-5.65828,-0.80053,-2.14633,-2.21367,-2.14767,-2.10867,-2.31
-2.97048,,,,-2.41267,159.5412,-2.36633,,-2.358,,,,,0.11609,,-2.119,-0.12362,,,,,,,-2.464,0.3905,-2.21867,2023-01-29T07:00:00.0,,,,,,0.3905,159.5412,,,,,,,0.11609,-2.97048,-0.12362,-2.41267,-2.464,-2.36633,-2.21867,-2.358
-5.0244,,,,-2.64933,332.83041,-2.492,,-2.477,,,,,0.478,,-2.24433,-0.66955,,,,,,,-2.592,0.55737,-2.367,2023-01-29T07:30:00.0,,,,,,0.55737,332.83041,,,,,,,0.478,-5.0244,-0.66955,-2.64933,-2.592,-2.492,-2.367,-2.477
-1.35688,,,,-2.88167,267.8779,-2.71933,,-2.73033,,,,,-0.16748,,-2.504,0.02912,,,,,,,-2.82467,0.49516,-2.59467,2023-01-29T08:00:00.0,,,,,,0.49516,267.8779,,,,,,,-0.16748,-1.35688,0.02912,-2.88167,-2.82467,-2.71933,-2.59467,-2.73033
-3.79878,,,,-3.07267,227.5191,-2.78733,,-2.70567,,,,,0.22027,,-2.432,-1.00398,,,,,,,-2.94467,0.52264,-2.631,2023-01-29T08:30:00.0,,,,,,0.52264,227.5191,,,,,,,0.22027,-3.79878,-1.00398,-3.07267,-2.94467,-2.78733,-2.631,-2.70567
6.07012,,,,-2.81733,576.05432,-2.754,,-2.85667,,,,,0.05523,,-2.67767,1.75346,,,,,,,-2.82667,0.70789,-2.717,2023-01-29T09:00:00.0,,,,,,0.70789,576.05432,,,,,,,0.05523,6.07012,1.75346,-2.81733,-2.82667,-2.754,-2.717,-2.85667
3.16105,,,,-2.65233,487.92249,-2.54467,,-2.64333,,,,,-0.04738,,-2.45667,0.21865,,,,,,,-2.62367,0.66342,-2.51133,2023-01-29T09:30:00.0,,,,,,0.66342,487.92249,,,,,,,-0.04738,3.16105,0.21865,-2.65233,-2.62367,-2.54467,-2.51133,-2.64333
3.10394,,,,-2.40967,750.60699,-2.359,,-2.488,,,,,-0.15137,,-2.32633,0.71293,,,,,,,-2.42067,0.65545,-2.34167,2023-01-29T10:00:00.0,,,,,,0.65545,750.60699,,,,,,,-0.15137,3.10394,0.71293,-2.40967,-2.42067,-2.359,-2.34167,-2.488
1.53692,,,,-2.38633,941.39447,-2.36967,,-2.63367,,,,,-0.05285,,-2.54733,0.66235,,,,,,,-2.41867,0.61834,-2.43133,2023-01-29T10:30:00.0,,,,,,0.61834,941.39447,,,,,,,-0.05285,1.53692,0.66235,-2.38633,-2.41867,-2.36967,-2.43133,-2.63367
0.52328,,,,-2.208,,-2.21633,,-2.55033,,,,,0.26649,,-2.48833,-0.00527,,,,,,,-2.26467,0.58444,-2.337,2023-01-29T11:00:00.0,,,,,,0.58444,,,,,,,,0.26649,0.52328,-0.00527,-2.208,-2.26467,-2.21633,-2.337,-2.55033
4.23166,,,,-2.15933,3516.47803,-2.20033,,-2.55767,,,,,0.09257,,-2.51733,0.54112,,,,,,,-2.228,0.61209,-2.32667,2023-01-29T11:30:00.0,,,,,,0.61209,3516.47803,,,,,,,0.09257,4.23166,0.54112,-2.15933,-2.228,-2.20033,-2.32667,-2.55767
4.4812,,,,-1.861,8389.3418,-1.91567,,-2.31233,,,,,-0.01679,,-2.29633,2.31784,,,,,,,-1.93867,0.77863,-2.07,2023-01-29T12:00:00.0,,,,,,0.77863,8389.3418,,,,,,,-0.01679,4.4812,2.31784,-1.861,-1.93867,-1.91567,-2.07,-2.31233
1.72742,,,,-1.68967,-4404.90918,-1.77867,,-2.21067,,,,,0.21651,,-2.21433,2.53006,,,,,,,-1.78967,0.9124,-1.95967,2023-01-29T12:30:00.0,,,,,,0.9124,-4404.90918,,,,,,,0.21651,1.72742,2.53006,-1.68967,-1.78967,-1.77867,-1.95967,-2.21067
2.10036,,,,-1.57067,-9674.83984,-1.66833,,-2.09167,,,,,0.08538,,-2.08867,1.35145,,,,,,,-1.672,0.75249,-1.84133,2023-01-29T13:00:00.0,,,,,,0.75249,-9674.83984,,,,,,,0.08538,2.10036,1.35145,-1.57067,-1.672,-1.66833,-1.84133,-2.09167
0.64103,,,,-1.51233,-10441.11035,-1.61333,,-2.03067,,,,,-0.05088,,-2.01133,0.3509,,,,,,,-1.61233,0.73506,-1.77833,2023-01-29T13:30:00.0,,,,,,0.73506,-10441.11035,,,,,,,-0.05088,0.64103,0.3509,-1.51233,-1.61233,-1.61333,-1.77833,-2.03067
1.09835,,,,-1.48933,,-1.595,,-1.99933,,,,,-0.09505,,-1.98533,1.89092,,,,,,,-1.599,0.68024,-1.75033,2023-01-29T14:00:00.0,,,,,,0.68024,,,,,,,,-0.09505,1.09835,1.89092,-1.48933,-1.599,-1.595,-1.75033,-1.99933
4.089,,,,-1.36933,,-1.45733,,-1.83167,,,,,-0.16065,,-1.79067,2.93767,,,,,,,-1.464,0.58391,-1.60567,2023-01-29T14:30:00.0,,,,,,0.58391,,,,,,,,-0.16065,4.089,2.93767,-1.36933,-1.464,-1.45733,-1.60567,-1.83167
10.40633,,,,-0.95967,10752.75,-0.99767,,-1.396,,,,,-0.30425,,-1.393,2.33132,,,,,,,-1.04233,0.6364,-1.19533,2023-01-29T15:00:00.0,,,,,,0.6364,10752.75,,,,,,,-0.30425,10.40633,2.33132,-0.95967,-1.04233,-0.99767,-1.19533,-1.396
-0.41663,,,,-0.658,5881.09424,-0.71033,,-1.107,,,,,0.04229,,-1.10167,1.66931,,,,,,,-0.73433,0.5142,-0.89567,2023-01-29T15:30:00.0,,,,,,0.5142,5881.09424,,,,,,,0.04229,-0.41663,1.66931,-0.658,-0.73433,-0.71033,-0.89567,-1.107
-7.94335,,,,-0.95367,775.62622,-1.01167,,-1.317,,,,,0.29021,,-1.26033,-2.17514,,,,,,,-1.03333,0.51716,-1.09233,2023-01-29T16:00:00.0,,,,,,0.51716,775.62622,,,,,,,0.29021,-7.94335,-2.17514,-0.95367,-1.03333,-1.01167,-1.09233,-1.317
-9.30611,,,,-1.33,1821.35205,-1.44733,,-1.82367,,,,,-0.028,,-1.80467,-6.19435,,,,,,,-1.435,0.49396,-1.57667,2023-01-29T16:30:00.0,,,,,,0.49396,1821.35205,,,,,,,-0.028,-9.30611,-6.19435,-1.33,-1.435,-1.44733,-1.57667,-1.82367
-5.84562,,,,-1.77067,1434.41504,-1.897,,-2.289,,,,,0.23032,,-2.25967,-2.51626,,,,,,,-1.876,0.40668,-2.03033,2023-01-29T17:00:00.0,,,,,,0.40668,1434.41504,,,,,,,0.23032,-5.84562,-2.51626,-1.77067,-1.876,-1.897,-2.03033,-2.289
1.38883,,,,-1.862,,-1.954,,-2.266,,,,,0.11296,,-2.206,0.88378,,,,,,,-1.95933,0.54922,-2.04967,2023-01-29T17:30:00.0,,,,,,0.54922,,,,,,,,0.11296,1.38883,0.88378,-1.862,-1.95933,-1.954,-2.04967,-2.266
-3.98159,,,,-1.945,1447.30701,-2.053,,-2.364,,,,,-0.0159,,-2.31167,-0.00657,,,,,,,-2.04667,0.54829,-2.13033,2023-01-29T18:00:00.0,,,,,,0.54829,1447.30701,,,,,,,-0.0159,-3.98159,-0.00657,-1.945,-2.04667,-2.053,-2.13033,-2.364
-3.18401,,,,-2.153,294.64709,-2.22933,,-2.42967,,,,,-0.10138,,-2.32467,0.2938,,,,,,,-2.248,0.51595,-2.21467,2023-01-29T18:30:00.0,,,,,,0.51595,294.64709,,,,,,,-0.10138,-3.18401,0.2938,-2.153,-2.248,-2.22933,-2.21467,-2.42967
5.60446,,,,-2.10833,621.12988,-2.16833,,-2.40767,,,,,-0.17121,,-2.32333,3.70596,,,,,,,-2.2,0.55277,-2.209,2023-01-29T19:00:00.0,,,,,,0.55277,621.12988,,,,,,,-0.17121,5.60446,3.70596,-2.10833,-2.2,-2.16833,-2.209,-2.40767
4.20997,,,,-1.79,1377.17102,-1.88467,,-2.21067,,,,,-0.15965,,-2.16933,2.29758,,,,,,,-1.89333,0.62324,-1.98333,2023-01-29T19:30:00.0,,,,,,0.62324,1377.17102,,,,,,,-0.15965,4.20997,2.29758,-1.79,-1.89333,-1.88467,-1.98333,-2.21067
7.15852,,,,-1.513,1105.54004,-1.61067,,-1.94467,,,,,-0.09151,,-1.913,4.1955,,,,,,,-1.62033,0.67066,-1.71567,2023-01-29T20:00:00.0,,,,,,0.67066,1105.54004,,,,,,,-0.09151,7.15852,4.1955,-1.513,-1.62033,-1.61067,-1.71567,-1.94467
6.48289,,,,-1.09233,4823.41699,-1.198,,-1.55033,,,,,0.10105,,-1.519,5.79738,,,,,,,-1.19933,0.93594,-1.32333,2023-01-29T20:30:00.0,,,,,,0.93594,4823.41699,,,,,,,0.10105,6.48289,5.79738,-1.09233,-1.19933,-1.198,-1.32333,-1.55033
4.47125,,,,-0.80867,3303.40405,-0.90767,,-1.27267,,,,,0.18582,,-1.23833,4.69067,,,,,,,-0.91533,0.84365,-1.04867,2023-01-29T21:00:00.0,,,,,,0.84365,3303.40405,,,,,,,0.18582,4.47125,4.69067,-0.80867,-0.91533,-0.90767,-1.04867,-1.27267
3.28711,,,,-0.63333,6256.80811,-0.748,,-1.09667,,,,,0.12271,,-1.03067,4.01407,,,,,,,-0.74033,0.77698,-0.893,2023-01-29T21:30:00.0,,,,,,0.77698,6256.80811,,,,,,,0.12271,3.28711,4.01407,-0.63333,-0.74033,-0.748,-0.893,-1.09667
1.86854,,,,-0.48067,,-0.576,,-0.88733,,,,,0.08749,,-0.831,2.49902,,,,,,,-0.59067,0.57948,-0.70567,2023-01-29T22:00:00.0,,,,,,0.57948,,,,,,,,0.08749,1.86854,2.49902,-0.48067,-0.59067,-0.576,-0.70567,-0.88733
3.21307,,,,-0.35833,,-0.443,,-0.738,,,,,-0.11496,,-0.69,2.49142,,,,,,,-0.45867,0.56739,-0.57733,2023-01-29T22:30:00.0,,,,,,0.56739,,,,,,,,-0.11496,3.21307,2.49142,-0.35833,-0.45867,-0.443,-0.57733,-0.738
1.05834,,,,-0.25233,,-0.34567,,-0.64433,,,,,-0.07819,,-0.58733,1.22286,,,,,,,-0.36733,0.63962,-0.492,2023-01-29T23:00:00.0,,,,,,0.63962,,,,,,,,-0.07819,1.05834,1.22286,-0.25233,-0.36733,-0.34567,-0.492,-0.64433
0.54763,,,,-0.197,,-0.28867,,-0.59233,,,,,-0.15474,,-0.53067,1.03934,,,,,,,-0.30767,0.54343,-0.45867,2023-01-29T23:30:00.0,,,,,,0.54343,,,,,,,,-0.15474,0.54763,1.03934,-0.197,-0.30767,-0.28867,-0.45867,-0.59233
0.64328,,,,-0.15433,490.86209,-0.241,,-0.53767,,,,,-0.14351,,-0.48167,0.99314,,,,,,,-0.25967,0.53614,-0.42733,2023-01-30T00:00:00.0,,,,,,0.53614,490.86209,,,,,,,-0.14351,0.64328,0.99314,-0.15433,-0.25967,-0.241,-0.42733,-0.53767
1.21468,,,,-0.09633,,-0.18233,,-0.481,,,,,-0.18911,,-0.418,0.9173,,,,,,,-0.208,0.56998,-0.405,2023-01-30T00:30:00.0,,,,,,0.56998,,,,,,,,-0.18911,1.21468,0.9173,-0.09633,-0.208,-0.18233,-0.405,-0.481
1.93576,,,,-0.02467,,-0.11233,,-0.395,,,,,-0.24847,,-0.32733,1.39775,,,,,,,-0.13433,0.67869,-0.366,2023-01-30T01:00:00.0,,,,,,0.67869,,,,,,,,-0.24847,1.93576,1.39775,-0.02467,-0.13433,-0.11233,-0.366,-0.395
1.41712,,,,0.07067,,-0.01667,,-0.27433,,,,,-0.20186,,-0.207,1.11468,,,,,,,-0.03167,0.73163,-0.27333,2023-01-30T01:30:00.0,,,,,,0.73163,,,,,,,,-0.20186,1.41712,1.11468,0.07067,-0.03167,-0.01667,-0.27333,-0.27433
0.27695,,,,0.08833,665.88458,0.01367,,-0.21667,,,,,-0.07161,,-0.135,0.6116,,,,,,,-0.01067,0.65604,-0.22533,2023-01-30T02:00:00.0,,,,,,0.65604,665.88458,,,,,,,-0.07161,0.27695,0.6116,0.08833,-0.01067,0.01367,-0.22533,-0.21667
1.40844,,,,0.13733,878.88092,0.066,,-0.159,,,,,-0.03673,,-0.07233,0.72682,,,,,,,0.032,0.72633,-0.173,2023-01-30T02:30:00.0,,,,,,0.72633,878.88092,,,,,,,-0.03673,1.40844,0.72682,0.13733,0.032,0.066,-0.173,-0.159
2.20109,,,,0.20633,663.46887,0.138,,-0.07467,,,,,0.05815,,0.022,1.70947,,,,,,,0.105,0.7695,-0.08033,2023-01-30T03:00:00.0,,,,,,0.7695,663.46887,,,,,,,0.05815,2.20109,1.70947,0.20633,0.105,0.138,-0.08033,-0.07467
2.04143,,,,0.31067,651.258,0.26167,,0.05433,,,,,0.12979,,0.13833,1.66382,,,,,,,0.208,0.68135,0.04767,2023-01-30T03:30:00.0,,,,,,0.68135,651.258,,,,,,,0.12979,2.04143,1.66382,0.31067,0.208,0.26167,0.04767,0.05433
-0.91794,,,,0.34033,882.91492,0.283,,0.05033,,,,,0.07304,,0.14967,0.37948,,,,,,,0.24433,0.78054,0.04133,2023-01-30T04:00:00.0,,,,,,0.78054,882.91492,,,,,,,0.07304,-0.91794,0.37948,0.34033,0.24433,0.283,0.04133,0.05033
0.48546,,,,0.369,911.10541,0.30467,,0.07833,,,,,0.00057,,0.159,1.16161,,,,,,,0.26533,0.66765,0.06233,2023-01-30T04:30:00.0,,,,,,0.66765,911.10541,,,,,,,0.00057,0.48546,1.16161,0.369,0.26533,0.30467,0.06233,0.07833
-0.16829,,,,0.37567,652.6474,0.30767,,0.06033,,,,,0.08444,,0.15033,0.16854,,,,,,,0.28167,0.53537,0.055,2023-01-30T05:00:00.0,,,,,,0.53537,652.6474,,,,,,,0.08444,-0.16829,0.16854,0.37567,0.28167,0.30767,0.055,0.06033
-0.92809,,,,0.36367,268.8233,0.28467,,0.03533,,,,,0.10883,,0.14067,-0.25386,,,,,,,0.26667,0.44181,0.03467,2023-01-30T05:30:00.0,,,,,,0.44181,268.8233,,,,,,,0.10883,-0.92809,-0.25386,0.36367,0.26667,0.28467,0.03467,0.03533
0.93789,,,,0.378,325.69049,0.30467,,0.064,,,,,0.1135,,0.16433,1.01332,,,,,,,0.28267,0.42009,0.05467,2023-01-30T06:00:00.0,,,,,,0.42009,325.69049,,,,,,,0.1135,0.93789,1.01332,0.378,0.28267,0.30467,0.05467,0.064
1.83515,,,,0.43067,,0.37733,,0.14767,,,,,0.05614,,0.25167,1.43464,,,,,,,0.33967,0.40507,0.13,2023-01-30T06:30:00.0,,,,,,0.40507,,,,,,,,0.05614,1.83515,1.43464,0.43067,0.33967,0.37733,0.13,0.14767
4.06853,,,,0.59933,469.0737,0.56267,,0.35833,,,,,0.05044,,0.47567,3.37722,,,,,,,0.52167,0.47529,0.32667,2023-01-30T07:00:00.0,,,,,,0.47529,469.0737,,,,,,,0.05044,4.06853,3.37722,0.59933,0.52167,0.56267,0.32667,0.35833
2.88213,,,,0.79733,496.4559,0.78,,0.575,,,,,0.04246,,0.68367,2.74168,,,,,,,0.72633,0.53942,0.53867,2023-01-30T07:30:00.0,,,,,,0.53942,496.4559,,,,,,,0.04246,2.88213,2.74168,0.79733,0.72633,0.78,0.53867,0.575
1.72829,,,,0.90367,525.95111,0.86967,,0.657,,,,,0.07128,,0.76345,0.78351,,,,,,,0.82567,0.37039,0.62567,2023-01-30T08:00:00.0,,,,,,0.37039,525.95111,,,,,,,0.07128,1.72829,0.78351,0.90367,0.82567,0.86967,0.62567,0.657
2.64915,,,,0.989,506.3905,0.98433,,0.779,,,,,0.06076,,0.882,2.0251,,,,,,,0.926,0.53439,0.75,2023-01-30T08:30:00.0,,,,,,0.53439,506.3905,,,,,,,0.06076,2.64915,2.0251,0.989,0.926,0.98433,0.75,0.779
1.32013,,,,1.124,472.5946,1.12133,,0.902,,,,,0.033,,1.00033,1.69146,,,,,,,1.06067,0.57656,0.87867,2023-01-30T09:00:00.0,,,,,,0.57656,472.5946,,,,,,,0.033,1.32013,1.69146,1.124,1.06067,1.12133,0.87867,0.902
2.44296,,,,1.25167,454.4791,1.25733,,1.03767,,,,,0.06578,,1.13,1.63928,,,,,,,1.191,0.57165,1.006,2023-01-30T09:30:00.0,,,,,,0.57165,454.4791,,,,,,,0.06578,2.44296,1.63928,1.25167,1.191,1.25733,1.006,1.03767
6.04089,,,,1.45733,528.30011,1.47433,,1.25633,,,,,-0.08918,,1.368,5.23479,,,,,,,1.40133,0.58956,1.223,2023-01-30T10:00:00.0,,,,,,0.58956,528.30011,,,,,,,-0.08918,6.04089,5.23479,1.45733,1.40133,1.47433,1.223,1.25633
2.57085,,,,1.733,1039.05505,1.78633,,1.48567,,,,,-0.43219,,1.52967,6.96968,,,,,,,1.67433,0.62492,1.466,2023-01-30T10:30:00.0,,,,,,0.62492,1039.05505,,,,,,,-0.43219,2.57085,6.96968,1.733,1.67433,1.78633,1.466,1.48567
-0.45243,,,,1.80067,881.42712,1.85967,,1.55133,,,,,-0.12295,,1.605,-3.53887,,,,,,,1.742,0.57096,1.518,2023-01-30T11:00:00.0,,,,,,0.57096,881.42712,,,,,,,-0.12295,-0.45243,-3.53887,1.80067,1.742,1.85967,1.518,1.55133
-3.69039,,,,1.69833,1086.56104,1.739,,1.439,,,,,0.07631,,1.48933,-5.90258,,,,,,,1.624,0.77249,1.374,2023-01-30T11:30:00.0,,,,,,0.77249,1086.56104,,,,,,,0.07631,-3.69039,-5.90258,1.69833,1.624,1.739,1.374,1.439
1.10327,,,,1.72167,1375.80798,1.71967,,1.35667,,,,,-0.0412,,1.38467,-1.89668,,,,,,,1.631,0.60341,1.30667,2023-01-30T12:00:00.0,,,,,,0.60341,1375.80798,,,,,,,-0.0412,1.10327,-1.89668,1.72167,1.631,1.71967,1.30667,1.35667
-4.19173,,,,1.52967,1470.12903,1.53033,,1.22667,,,,,-0.03667,,1.27767,-5.53466,,,,,,,1.43933,0.55173,1.16567,2023-01-30T12:30:00.0,,,,,,0.55173,1470.12903,,,,,,,-0.03667,-4.19173,-5.53466,1.52967,1.43933,1.53033,1.16567,1.22667
-5.29965,,,,1.24833,589.57001,1.22767,,0.938,,,,,-0.16164,,0.979,-5.52376,,,,,,,1.19067,0.74292,0.93767,2023-01-30T13:00:00.0,,,,,,0.74292,589.57001,,,,,,,-0.16164,-5.29965,-5.52376,1.24833,1.19067,1.22767,0.93767,0.938
-3.47571,,,,1.03433,,0.96867,,0.62667,,,,,0.02308,,0.67533,-0.06743,,,,,,,0.951,0.59663,0.66733,2023-01-30T13:30:00.0,,,,,,0.59663,,,,,,,,0.02308,-3.47571,-0.06743,1.03433,0.951,0.96867,0.66733,0.62667
-12.25771,,,,0.42533,,0.30067,,0.03733,,,,,0.28346,,0.14833,-7.88315,,,,,,,0.32167,0.47212,0.056,2023-01-30T14:00:00.0,,,,,,0.47212,,,,,,,,0.28346,-12.25771,-7.88315,0.42533,0.32167,0.30067,0.056,0.03733
-1.77305,,,,0.12667,,0.03367,,-0.18233,,,,,0.07364,,-0.088,-0.42787,,,,,,,0.02333,,-0.195,2023-01-30T14:30:00.0,,,,,,,,,,,,,,0.07364,-1.77305,-0.42787,0.12667,0.02333,0.03367,-0.195,-0.18233
-1.99685,,,,0.05967,,-0.04533,,-0.334,,,,,0.01475,,-0.28833,0.09266,,,,,,,-0.05233,,-0.332,2023-01-30T15:00:00.0,,,,,,,,,,,,,,0.01475,-1.99685,0.09266,0.05967,-0.05233,-0.04533,-0.332,-0.334
-0.56393,,,,-0.01067,,-0.12867,,-0.44267,,,,,0.08807,,-0.40633,0.03583,,,,,,,-0.12567,,-0.42533,2023-01-30T15:30:00.0,,,,,,,,,,,,,,0.08807,-0.56393,0.03583,-0.01067,-0.12567,-0.12867,-0.42533,-0.44267
-0.09086,,,,-0.00967,,-0.12967,,-0.45667,,,,,0.09684,,-0.407,-0.22618,,,,,,,-0.11967,0.56375,-0.426,2023-01-30T16:00:00.0,,,,,,0.56375,,,,,,,,0.09684,-0.09086,-0.22618,-0.00967,-0.11967,-0.12967,-0.426,-0.45667
-0.38314,,,,0.01567,,-0.142,,-0.48033,,,,,-0.05431,,-0.44567,-0.68671,,,,,,,-0.114,,-0.43533,2023-01-30T16:30:00.0,,,,,,,,,,,,,,-0.05431,-0.38314,-0.68671,0.01567,-0.114,-0.142,-0.43533,-0.48033
0.08384,,,,0.01233,,-0.14433,,-0.487,,,,,0.1682,,-0.45267,-0.0044,,,,,,,-0.121,0.70409,-0.457,2023-01-30T17:00:00.0,,,,,,0.70409,,,,,,,,0.1682,0.08384,-0.0044,0.01233,-0.121,-0.14433,-0.457,-0.487
0.63077,,,,0.01,,-0.13867,,-0.48467,,,,,0.02116,,-0.44167,-0.06489,,,,,,,-0.12867,0.57495,-0.436,2023-01-30T17:30:00.0,,,,,,0.57495,,,,,,,,0.02116,0.63077,-0.06489,0.01,-0.12867,-0.13867,-0.436,-0.48467
0.60276,,,,0.06033,,-0.07833,,-0.40467,,,,,0.13173,,-0.36233,0.10069,,,,,,,-0.07567,0.55262,-0.364,2023-01-30T18:00:00.0,,,,,,0.55262,,,,,,,,0.13173,0.60276,0.10069,0.06033,-0.07567,-0.07833,-0.364,-0.40467
-3.32313,,,,-0.01967,,-0.181,,-0.526,,,,,0.8341,,-0.49567,-2.17491,,,,,,,-0.171,0.79477,-0.47,2023-01-30T18:30:00.0,,,,,,0.79477,,,,,,,,0.8341,-3.32313,-2.17491,-0.01967,-0.171,-0.181,-0.47,-0.526
-3.2899,,,,-0.19367,,-0.35467,,-0.69733,,,,,0.00255,,-0.66133,-3.01958,,,,,,,-0.33033,0.85052,-0.597,2023-01-30T19:00:00.0,,,,,,0.85052,,,,,,,,0.00255,-3.2899,-3.01958,-0.19367,-0.33033,-0.35467,-0.597,-0.69733
-3.14976,,,,-0.379,,-0.53267,,-0.869,,,,,0.07645,,-0.83867,-3.32135,,,,,,,-0.51733,0.96082,-0.68433,2023-01-30T19:30:00.0,,,,,,0.96082,,,,,,,,0.07645,-3.14976,-3.32135,-0.379,-0.51733,-0.53267,-0.68433,-0.869
-9.62633,,,,-0.741,2254.26904,-0.90367,,-1.26967,,,,,-0.0336,,-1.24967,-8.22524,,,,,,,-0.881,0.97286,-1.02433,2023-01-30T20:00:00.0,,,,,,0.97286,2254.26904,,,,,,,-0.0336,-9.62633,-8.22524,-0.741,-0.881,-0.90367,-1.02433,-1.26967
-5.64269,,,,-1.167,,-1.33767,,-1.69767,,,,,-0.08445,,-1.66933,-3.84142,,,,,,,-1.303,1.06028,-1.45867,2023-01-30T20:30:00.0,,,,,,1.06028,,,,,,,,-0.08445,-5.64269,-3.84142,-1.167,-1.303,-1.33767,-1.45867,-1.69767
-4.95762,,,,-1.44867,,-1.61433,,-1.97267,,,,,-0.16891,,-1.94367,-4.98393,,,,,,,-1.59167,0.89251,-1.72833,2023-01-30T21:00:00.0,,,,,,0.89251,,,,,,,,-0.16891,-4.95762,-4.98393,-1.44867,-1.59167,-1.61433,-1.72833,-1.97267
-4.70123,,,,-1.68067,1284.88904,-1.84667,,-2.20133,,,,,-0.12726,,-2.175,-3.4524,,,,,,,-1.81867,1.02924,-1.95533,2023-01-30T21:30:00.0,,,,,,1.02924,1284.88904,,,,,,,-0.12726,-4.70123,-3.4524,-1.68067,-1.81867,-1.84667,-1.95533,-2.20133
-3.694,,,,-1.89867,,-2.06667,,-2.414,,,,,-0.10885,,-2.37833,-4.19214,,,,,,,-2.035,1.11004,-2.16433,2023-01-30T22:00:00.0,,,,,,1.11004,,,,,,,,-0.10885,-3.694,-4.19214,-1.89867,-2.035,-2.06667,-2.16433,-2.414
-3.97935,,,,-2.11533,1534.60803,-2.28567,,-2.64267,,,,,0.01908,,-2.609,-3.04667,,,,,,,-2.258,1.08298,-2.39,2023-01-30T22:30:00.0,,,,,,1.08298,1534.60803,,,,,,,0.01908,-3.97935,-3.04667,-2.11533,-2.258,-2.28567,-2.39,-2.64267
-3.80769,,,,-2.32567,1667.19604,-2.49033,,-2.84567,,,,,0.01183,,-2.81267,-2.30076,,,,,,,-2.46533,1.01537,-2.58933,2023-01-30T23:00:00.0,,,,,,1.01537,1667.19604,,,,,,,0.01183,-3.80769,-2.30076,-2.32567,-2.46533,-2.49033,-2.58933,-2.84567
-4.82187,,,,-2.572,1338.72595,-2.745,,-3.09433,,,,,-0.03757,,-3.06633,-4.51999,,,,,,,-2.71033,0.94942,-2.839,2023-01-30T23:30:00.0,,,,,,0.94942,1338.72595,,,,,,,-0.03757,-4.82187,-4.51999,-2.572,-2.71033,-2.745,-2.839,-3.09433
-4.88135,,,,-2.817,,-2.99533,,-3.33133,,,,,-0.15536,,-3.298,-3.81809,,,,,,,-2.966,1.15917,-3.07367,2023-01-31T00:00:00.0,,,,,,1.15917,,,,,,,,-0.15536,-4.88135,-3.81809,-2.817,-2.966,-2.99533,-3.07367,-3.33133
-0.63367,,,,-2.96967,1651.43005,-3.14433,,-3.48267,,,,,-0.09696,,-3.43933,0.82007,,,,,,,-3.117,0.92875,-3.23,2023-01-31T00:30:00.0,,,,,,0.92875,1651.43005,,,,,,,-0.09696,-0.63367,0.82007,-2.96967,-3.117,-3.14433,-3.23,-3.48267
0.98905,,,,-2.96567,,-3.12833,,-3.473,,,,,-0.03784,,-3.43533,1.04425,,,,,,,-3.10433,0.80627,-3.21567,2023-01-31T01:00:00.0,,,,,,0.80627,,,,,,,,-0.03784,0.98905,1.04425,-2.96567,-3.10433,-3.12833,-3.21567,-3.473
1.47489,,,,-2.886,1830.71997,-3.06633,,-3.407,,,,,-0.04886,,-3.36833,1.41831,,,,,,,-3.032,1.01014,-3.15433,2023-01-31T01:30:00.0,,,,,,1.01014,1830.71997,,,,,,,-0.04886,1.47489,1.41831,-2.886,-3.032,-3.06633,-3.15433,-3.407
0.93497,,,,-2.80367,5241.82178,-2.973,,-3.31733,,,,,-0.14988,,-3.27867,-0.15731,,,,,,,-2.94767,1.01287,-3.06567,2023-01-31T02:00:00.0,,,,,,1.01287,5241.82178,,,,,,,-0.14988,0.93497,-0.15731,-2.80367,-2.94767,-2.973,-3.06567,-3.31733
