HYY_EDDY233.wind_dir,HYY_EDDY233.CO2_storage_flux,HYY_EDDY233.H_storage_flux,HYY_EDDY233.H,HYY_META.T672,HYY_EDDY233.LE_storage_flux,HYY_EDDY233.Qc_H,HYY_EDDY233.Qc_F_c,HYY_EDDY233.F_c,HYY_EDDY233.Qc_LE,HYY_EDDY233.tau,HYY_EDDY233.Qc_tau,HYY_EDDY233.U,HYY_META.T42,HYY_EDDY233.u_star,HYY_META.T84,HYY_META.T168,HYY_EDDY233.LE,HYY_META.T504,HYY_EDDY233.MO_length,HYY_EDDY233.E,HYY_META.T336,datetime,VAR_EDDY.H,VAR_EDDY.LE,VAR_EDDY.E,VAR_EDDY.F_c,VAR_EDDY.tau,VAR_EDDY.u_star,VAR_EDDY.MO_length,VAR_EDDY.U,VAR_EDDY.wind_dir,VAR_EDDY.Qc_H,VAR_EDDY.Qc_LE,VAR_EDDY.Qc_F_c,VAR_EDDY.Qc_tau,VAR_EDDY.CO2_storage_flux,VAR_EDDY.H_storage_flux,VAR_EDDY.LE_storage_flux,VAR_META.TDRY4,VAR_META.TDRY3,VAR_META.TDRY2,VAR_META.TDRY1,VAR_META.TDRY0
,-0.11649,,,-3.11933,0.35255,,,,,,,,-2.63933,,-2.78067,-2.86733,,-3.19967,,,-2.96333,2022-11-16T08:00:00.0,,,,,,,,,,,,,,-0.11649,,0.35255,-2.63933,-2.78067,-2.86733,-2.96333,-3.19967
,-0.06356,,,-3.161,0.91452,,,,,,,,-2.61933,,-2.76733,-2.85167,,-3.24067,,,-2.98567,2022-11-16T08:30:00.0,,,,,,,,,,,,,,-0.06356,,0.91452,-2.61933,-2.76733,-2.85167,-2.98567,-3.24067
,-0.52946,,,-3.39567,-3.11067,,,,,,,,-2.84567,,-2.99867,-3.08633,,-3.46733,,,-3.209,2022-11-16T09:00:00.0,,,,,,,,,,,,,,-0.52946,,-3.11067,-2.84567,-2.99867,-3.08633,-3.209,-3.46733
,-0.38329,,,-3.50633,-1.43482,,,,,,,,-2.98033,,-3.126,-3.207,,-3.57767,,,-3.333,2022-11-16T09:30:00.0,,,,,,,,,,,,,,-0.38329,,-1.43482,-2.98033,-3.126,-3.207,-3.333,-3.57767
,-0.12631,,,-3.43,2.71072,,,,,,,,-2.93167,,-3.05967,-3.138,,-3.49733,,,-3.25867,2022-11-16T10:00:00.0,,,,,,,,,,,,,,-0.12631,,2.71072,-2.93167,-3.05967,-3.138,-3.25867,-3.49733
,-0.17547,,,-3.47867,-1.35882,,,,,,,,-2.891,,-3.04667,-3.142,,-3.539,,,-3.28233,2022-11-16T10:30:00.0,,,,,,,,,,,,,,-0.17547,,-1.35882,-2.891,-3.04667,-3.142,-3.28233,-3.539
,-0.26361,,,-3.39833,0.24563,,,,,,,,-2.79467,,-2.94633,-3.05833,,-3.45933,,,-3.19567,2022-11-16T11:00:00.0,,,,,,,,,,,,,,-0.26361,,0.24563,-2.79467,-2.94633,-3.05833,-3.19567,-3.45933
,-0.18499,,,-3.327,2.25388,,,,,,,,-2.73733,,-2.88467,-2.96633,,-3.377,,,-3.111,2022-11-16T11:30:00.0,,,,,,,,,,,,,,-0.18499,,2.25388,-2.73733,-2.88467,-2.96633,-3.111,-3.377
,-0.35025,,,-3.312,0.07654,,,,,,,,-2.697,,-2.83267,-2.95133,,-3.362,,,-3.10967,2022-11-16T12:00:00.0,,,,,,,,,,,,,,-0.35025,,0.07654,-2.697,-2.83267,-2.95133,-3.10967,-3.362
,-0.17122,,,-3.209,-0.26769,,,,,,,,-2.57867,,-2.726,-2.83,,-3.24433,,,-2.989,2022-11-16T12:30:00.0,,,,,,,,,,,,,,-0.17122,,-0.26769,-2.57867,-2.726,-2.83,-2.989,-3.24433
,-0.24094,,,-3.12967,3.03992,,,,,,,,-2.52333,,-2.66767,-2.768,,-3.17867,,,-2.91933,2022-11-16T13:00:00.0,,,,,,,,,,,,,,-0.24094,,3.03992,-2.52333,-2.66767,-2.768,-2.91933,-3.17867
,-0.14016,,,-2.88567,-0.17344,,,,,,,,-2.28133,,-2.42767,-2.52167,,-2.919,,,-2.66933,2022-11-16T13:30:00.0,,,,,,,,,,,,,,-0.14016,,-0.17344,-2.28133,-2.42767,-2.52167,-2.66933,-2.919
,0.04056,,,-3.00167,-3.28439,,,,,,,,-2.334,,-2.54433,-2.656,,-3.03867,,,-2.791,2022-11-16T14:00:00.0,,,,,,,,,,,,,,0.04056,,-3.28439,-2.334,-2.54433,-2.656,-2.791,-3.03867
,0.09268,,,-3.03567,1.04099,,,,,,,,-2.47367,,-2.65967,-2.75367,,-3.08433,,,-2.863,2022-11-16T14:30:00.0,,,,,,,,,,,,,,0.09268,,1.04099,-2.47367,-2.65967,-2.75367,-2.863,-3.08433
,-0.15427,,,-2.89167,2.27505,,,,,,,,-2.30433,,-2.499,-2.60533,,-2.94533,,,-2.71233,2022-11-16T15:00:00.0,,,,,,,,,,,,,,-0.15427,,2.27505,-2.30433,-2.499,-2.60533,-2.71233,-2.94533
,0.16856,,,-2.78,0.57512,,,,,,,,-2.228,,-2.40067,-2.50267,,-2.83733,,,-2.61633,2022-11-16T15:30:00.0,,,,,,,,,,,,,,0.16856,,0.57512,-2.228,-2.40067,-2.50267,-2.61633,-2.83733
,0.10857,,,-2.78367,-0.03804,,,,,,,,-2.27333,,-2.40633,-2.511,,-2.83767,,,-2.62133,2022-11-16T16:00:00.0,,,,,,,,,,,,,,0.10857,,-0.03804,-2.27333,-2.40633,-2.511,-2.62133,-2.83767
,0.2581,,,-2.92533,-2.58285,,,,,,,,-2.327,,-2.482,-2.61133,,-2.966,,,-2.73533,2022-11-16T16:30:00.0,,,,,,,,,,,,,,0.2581,,-2.58285,-2.327,-2.482,-2.61133,-2.73533,-2.966
,0.38078,,,-3.07667,-2.53671,,,,,,,,-2.46433,,-2.60933,-2.755,,-3.10867,,,-2.88333,2022-11-16T17:00:00.0,,,,,,,,,,,,,,0.38078,,-2.53671,-2.46433,-2.60933,-2.755,-2.88333,-3.10867
,0.12256,,,-3.39067,-6.38359,,,,,,,,-2.677,,-2.82467,-3.02167,,-3.41167,,,-3.177,2022-11-16T17:30:00.0,,,,,,,,,,,,,,0.12256,,-6.38359,-2.677,-2.82467,-3.02167,-3.177,-3.41167
,-0.04581,,,-3.62,0.54106,,,,,,,,-2.95933,,-3.111,-3.27733,,-3.64833,,,-3.42067,2022-11-16T18:00:00.0,,,,,,,,,,,,,,-0.04581,,0.54106,-2.95933,-3.111,-3.27733,-3.42067,-3.64833
,-0.05846,,,-3.45467,1.73354,,,,,,,,-2.84867,,-2.99333,-3.11333,,-3.48733,,,-3.269,2022-11-16T18:30:00.0,,,,,,,,,,,,,,-0.05846,,1.73354,-2.84867,-2.99333,-3.11333,-3.269,-3.48733
,-0.14326,,,-3.30167,1.4279,,,,,,,,-2.68133,,-2.85033,-2.96067,,-3.343,,,-3.13033,2022-11-16T19:00:00.0,,,,,,,,,,,,,,-0.14326,,1.4279,-2.68133,-2.85033,-2.96067,-3.13033,-3.343
,-0.37498,,,-3.256,0.2068,,,,,,,,-2.631,,-2.78,-2.86,,-3.288,,,-3.074,2022-11-16T19:30:00.0,,,,,,,,,,,,,,-0.37498,,0.2068,-2.631,-2.78,-2.86,-3.074,-3.288
,0.23264,,,-3.08167,0.08658,,,,,,,,-2.486,,-2.656,-2.722,,-3.127,,,-2.92567,2022-11-16T20:00:00.0,,,,,,,,,,,,,,0.23264,,0.08658,-2.486,-2.656,-2.722,-2.92567,-3.127
,0.59403,,,-3.03167,-0.01462,,,,,,,,-2.679,,-2.88133,-2.865,,-3.11333,,,-2.96633,2022-11-16T20:30:00.0,,,,,,,,,,,,,,0.59403,,-0.01462,-2.679,-2.88133,-2.865,-2.96633,-3.11333
,0.03661,,,-2.999,1.74184,,,,,,,,-2.54233,,-2.73433,-2.77367,,-3.09933,,,-2.943,2022-11-16T21:00:00.0,,,,,,,,,,,,,,0.03661,,1.74184,-2.54233,-2.73433,-2.77367,-2.943,-3.09933
,0.20881,,,-2.837,1.88456,,,,,,,,-2.371,,-2.53733,-2.60867,,-2.94267,,,-2.78367,2022-11-16T21:30:00.0,,,,,,,,,,,,,,0.20881,,1.88456,-2.371,-2.53733,-2.60867,-2.78367,-2.94267
,0.37019,,,-2.71067,2.79471,,,,,,,,-2.255,,-2.43733,-2.51467,,-2.83,,,-2.65567,2022-11-16T22:00:00.0,,,,,,,,,,,,,,0.37019,,2.79471,-2.255,-2.43733,-2.51467,-2.65567,-2.83
,0.21625,,,-2.60767,1.38344,,,,,,,,-2.09467,,-2.32967,-2.43133,,-2.726,,,-2.55733,2022-11-16T22:30:00.0,,,,,,,,,,,,,,0.21625,,1.38344,-2.09467,-2.32967,-2.43133,-2.55733,-2.726
,0.1745,,,-2.49067,1.41073,,,,,,,,-2.073,,-2.25167,-2.26833,,-2.60667,,,-2.44633,2022-11-16T23:00:00.0,,,,,,,,,,,,,,0.1745,,1.41073,-2.073,-2.25167,-2.26833,-2.44633,-2.60667
,0.02137,,,-2.402,0.80694,,,,,,,,-1.927,,-2.15567,-2.23067,,-2.50833,,,-2.34767,2022-11-16T23:30:00.0,,,,,,,,,,,,,,0.02137,,0.80694,-1.927,-2.15567,-2.23067,-2.34767,-2.50833
,0.29929,,,-2.40467,1.05907,,,,,,,,-1.90567,,-2.12033,-2.17867,,-2.50833,,,-2.31467,2022-11-17T00:00:00.0,,,,,,,,,,,,,,0.29929,,1.05907,-1.90567,-2.12033,-2.17867,-2.31467,-2.50833
,0.16235,,,-2.36767,1.06282,,,,,,,,-1.83167,,-2.053,-2.126,,-2.44767,,,-2.24667,2022-11-17T00:30:00.0,,,,,,,,,,,,,,0.16235,,1.06282,-1.83167,-2.053,-2.126,-2.24667,-2.44767
,-0.39496,,,-2.33867,0.07347,,,,,,,,-1.82333,,-1.97967,-2.04367,,-2.40433,,,-2.19567,2022-11-17T01:00:00.0,,,,,,,,,,,,,,-0.39496,,0.07347,-1.82333,-1.97967,-2.04367,-2.19567,-2.40433
,-0.20846,,,-2.307,0.34189,,,,,,,,-1.76233,,-1.93367,-2.002,,-2.36833,,,-2.163,2022-11-17T01:30:00.0,,,,,,,,,,,,,,-0.20846,,0.34189,-1.76233,-1.93367,-2.002,-2.163,-2.36833
,-0.02693,,,-2.285,0.69796,,,,,,,,-1.737,,-1.917,-1.988,,-2.35567,,,-2.14267,2022-11-17T02:00:00.0,,,,,,,,,,,,,,-0.02693,,0.69796,-1.737,-1.917,-1.988,-2.14267,-2.35567
,-0.02086,,,-2.224,0.6275,,,,,,,,-1.66967,,-1.85867,-1.94,,-2.299,,,-2.09167,2022-11-17T02:30:00.0,,,,,,,,,,,,,,-0.02086,,0.6275,-1.66967,-1.85867,-1.94,-2.09167,-2.299
,0.12428,,,-2.179,0.84133,,,,,,,,-1.632,,-1.855,-1.929,,-2.263,,,-2.06667,2022-11-17T03:00:00.0,,,,,,,,,,,,,,0.12428,,0.84133,-1.632,-1.855,-1.929,-2.06667,-2.263
,0.20369,,,-2.13133,0.65963,,,,,,,,-1.62167,,-1.79933,-1.88433,,-2.208,,,-2.00933,2022-11-17T03:30:00.0,,,,,,,,,,,,,,0.20369,,0.65963,-1.62167,-1.79933,-1.88433,-2.00933,-2.208
,-0.4601,,,-2.12267,-1.40249,,,,,,,,-1.58867,,-1.753,-1.81167,,-2.178,,,-1.968,2022-11-17T04:00:00.0,,,,,,,,,,,,,,-0.4601,,-1.40249,-1.58867,-1.753,-1.81167,-1.968,-2.178
,-0.08675,,,-2.12333,0.06806,,,,,,,,-1.62033,,-1.76333,-1.83967,,-2.17867,,,-1.97133,2022-11-17T04:30:00.0,,,,,,,,,,,,,,-0.08675,,0.06806,-1.62033,-1.76333,-1.83967,-1.97133,-2.17867
,0.1487,,,-2.21433,-0.77761,,,,,,,,-1.68167,,-1.814,-1.87733,,-2.25533,,,-2.01733,2022-11-17T05:00:00.0,,,,,,,,,,,,,,0.1487,,-0.77761,-1.68167,-1.814,-1.87733,-2.01733,-2.25533
,0.29884,,,-2.27833,-0.46339,,,,,,,,-1.73967,,-1.87633,-1.92467,,-2.32067,,,-2.06033,2022-11-17T05:30:00.0,,,,,,,,,,,,,,0.29884,,-0.46339,-1.73967,-1.87633,-1.92467,-2.06033,-2.32067
,-0.29171,,,-2.47033,-3.86458,,,,,,,,-1.83033,,-1.966,-2.03433,,-2.482,,,-2.183,2022-11-17T06:00:00.0,,,,,,,,,,,,,,-0.29171,,-3.86458,-1.83033,-1.966,-2.03433,-2.183,-2.482
,-0.34592,,,-2.86933,-5.62665,,,,,,,,-2.103,,-2.24067,-2.31133,,-2.86533,,,-2.491,2022-11-17T06:30:00.0,,,,,,,,,,,,,,-0.34592,,-5.62665,-2.103,-2.24067,-2.31133,-2.491,-2.86533
,0.21944,,,-3.10767,-0.46888,,,,,,,,-2.373,,-2.514,-2.596,,-3.10633,,,-2.747,2022-11-17T07:00:00.0,,,,,,,,,,,,,,0.21944,,-0.46888,-2.373,-2.514,-2.596,-2.747,-3.10633
,0.11486,,,-3.21533,-3.09754,,,,,,,,-2.489,,-2.627,-2.71733,,-3.20767,,,-2.88067,2022-11-17T07:30:00.0,,,,,,,,,,,,,,0.11486,,-3.09754,-2.489,-2.627,-2.71733,-2.88067,-3.20767
,0.22184,,,-3.46433,-1.77983,,,,,,,,-2.71467,,-2.86167,-2.955,,-3.45367,,,-3.113,2022-11-17T08:00:00.0,,,,,,,,,,,,,,0.22184,,-1.77983,-2.71467,-2.86167,-2.955,-3.113,-3.45367
,-0.02735,,,-3.44367,-0.04443,,,,,,,,-2.72633,,-2.87267,-2.952,,-3.42267,,,-3.09867,2022-11-17T08:30:00.0,,,,,,,,,,,,,,-0.02735,,-0.04443,-2.72633,-2.87267,-2.952,-3.09867,-3.42267
,-0.69008,,,-3.419,-0.71167,,,,,,,,-2.614,,-2.75833,-2.841,,-3.30233,,,-2.98767,2022-11-17T09:00:00.0,,,,,,,,,,,,,,-0.69008,,-0.71167,-2.614,-2.75833,-2.841,-2.98767,-3.30233
,-0.41748,,,-3.36533,2.82688,,,,,,,,-2.55333,,-2.69567,-2.795,,-3.24333,,,-2.96267,2022-11-17T09:30:00.0,,,,,,,,,,,,,,-0.41748,,2.82688,-2.55333,-2.69567,-2.795,-2.96267,-3.24333
,-0.27149,,,-3.22333,2.36186,,,,,,,,-2.463,,-2.59733,-2.69267,,-3.17467,,,-2.89933,2022-11-17T10:00:00.0,,,,,,,,,,,,,,-0.27149,,2.36186,-2.463,-2.59733,-2.69267,-2.89933,-3.17467
,-0.53473,,,-3.15933,-0.17864,,,,,,,,-2.33333,,-2.47367,-2.56767,,-3.06733,,,-2.77967,2022-11-17T10:30:00.0,,,,,,,,,,,,,,-0.53473,,-0.17864,-2.33333,-2.47367,-2.56767,-2.77967,-3.06733
,-0.40073,,,-3.10533,0.43452,,,,,,,,-2.18967,,-2.31967,-2.45433,,-2.967,,,-2.67067,2022-11-17T11:00:00.0,,,,,,,,,,,,,,-0.40073,,0.43452,-2.18967,-2.31967,-2.45433,-2.67067,-2.967
,-0.65427,,,-3.01167,1.43805,,,,,,,,-2.12567,,-2.28967,-2.382,,-2.94467,,,-2.64233,2022-11-17T11:30:00.0,,,,,,,,,,,,,,-0.65427,,1.43805,-2.12567,-2.28967,-2.382,-2.64233,-2.94467
,-0.27309,,,-3.054,-1.08884,,,,,,,,-2.215,,-2.377,-2.449,,-3.01533,,,-2.70633,2022-11-17T12:00:00.0,,,,,,,,,,,,,,-0.27309,,-1.08884,-2.215,-2.377,-2.449,-2.70633,-3.01533
,-0.12117,,,-3.119,0.45982,,,,,,,,-2.31567,,-2.47467,-2.56633,,-3.078,,,-2.777,2022-11-17T12:30:00.0,,,,,,,,,,,,,,-0.12117,,0.45982,-2.31567,-2.47467,-2.56633,-2.777,-3.078
,-0.12289,,,-3.00467,1.5378,,,,,,,,-2.293,,-2.45233,-2.51567,,-3.00733,,,-2.71933,2022-11-17T13:00:00.0,,,,,,,,,,,,,,-0.12289,,1.5378,-2.293,-2.45233,-2.51567,-2.71933,-3.00733
,-0.01693,,,-2.85333,0.70939,,,,,,,,-2.16633,,-2.31267,-2.37367,,-2.82733,,,-2.55767,2022-11-17T13:30:00.0,,,,,,,,,,,,,,-0.01693,,0.70939,-2.16633,-2.31267,-2.37367,-2.55767,-2.82733
,-0.00663,,,-2.75967,1.24726,,,,,,,,-2.06667,,-2.21033,-2.26733,,-2.69367,,,-2.42367,2022-11-17T14:00:00.0,,,,,,,,,,,,,,-0.00663,,1.24726,-2.06667,-2.21033,-2.26733,-2.42367,-2.69367
,0.21279,,,-2.63267,1.38787,,,,,,,,-2.007,,-2.14733,-2.209,,-2.63633,,,-2.37633,2022-11-17T14:30:00.0,,,,,,,,,,,,,,0.21279,,1.38787,-2.007,-2.14733,-2.209,-2.37633,-2.63633
,0.3292,,,-2.66267,-2.39468,,,,,,,,-1.97,,-2.106,-2.15033,,-2.52333,,,-2.262,2022-11-17T15:00:00.0,,,,,,,,,,,,,,0.3292,,-2.39468,-1.97,-2.106,-2.15033,-2.262,-2.52333
,0.29114,,,-2.62467,0.52882,,,,,,,,-2.01367,,-2.14333,-2.191,,-2.549,,,-2.293,2022-11-17T15:30:00.0,,,,,,,,,,,,,,0.29114,,0.52882,-2.01367,-2.14333,-2.191,-2.293,-2.549
,0.31888,,,-2.627,1.17981,,,,,,,,-2.00533,,-2.13933,-2.18267,,-2.54733,,,-2.285,2022-11-17T16:00:00.0,,,,,,,,,,,,,,0.31888,,1.17981,-2.00533,-2.13933,-2.18267,-2.285,-2.54733
,0.29142,,,-2.57567,-0.28012,,,,,,,,-1.98567,,-2.123,-2.17567,,-2.53333,,,-2.288,2022-11-17T16:30:00.0,,,,,,,,,,,,,,0.29142,,-0.28012,-1.98567,-2.123,-2.17567,-2.288,-2.53333
,0.25102,,,-2.57633,0.46048,,,,,,,,-2.00033,,-2.13633,-2.183,,-2.54933,,,-2.30233,2022-11-17T17:00:00.0,,,,,,,,,,,,,,0.25102,,0.46048,-2.00033,-2.13633,-2.183,-2.30233,-2.54933
,0.02249,,,-2.54433,-0.15895,,,,,,,,-1.973,,-2.10367,-2.15367,,-2.491,,,-2.24467,2022-11-17T17:30:00.0,,,,,,,,,,,,,,0.02249,,-0.15895,-1.973,-2.10367,-2.15367,-2.24467,-2.491
,0.0713,,,-2.49567,0.39141,,,,,,,,-1.913,,-2.04033,-2.09733,,-2.43133,,,-2.19333,2022-11-17T18:00:00.0,,,,,,,,,,,,,,0.0713,,0.39141,-1.913,-2.04033,-2.09733,-2.19333,-2.43133
,-0.00015,,,-2.45433,-0.38739,,,,,,,,-1.85967,,-1.983,-2.024,,-2.342,,,-2.109,2022-11-17T18:30:00.0,,,,,,,,,,,,,,-0.00015,,-0.38739,-1.85967,-1.983,-2.024,-2.109,-2.342
,-0.01554,,,-2.391,1.62973,,,,,,,,-1.853,,-1.97533,-2.00467,,-2.31,,,-2.084,2022-11-17T19:00:00.0,,,,,,,,,,,,,,-0.01554,,1.62973,-1.853,-1.97533,-2.00467,-2.084,-2.31
,0.04834,,,-2.36433,-0.35005,,,,,,,,-1.82433,,-1.951,-1.98433,,-2.29233,,,-2.062,2022-11-17T19:30:00.0,,,,,,,,,,,,,,0.04834,,-0.35005,-1.82433,-1.951,-1.98433,-2.062,-2.29233
,0.11446,,,-2.36633,0.84985,,,,,,,,-1.834,,-1.95933,-2.00033,,-2.323,,,-2.10133,2022-11-17T20:00:00.0,,,,,,,,,,,,,,0.11446,,0.84985,-1.834,-1.95933,-2.00033,-2.10133,-2.323
,-0.15467,,,-2.39567,-2.47907,,,,,,,,-1.83633,,-1.95967,-1.99267,,-2.28367,,,-2.07567,2022-11-17T20:30:00.0,,,,,,,,,,,,,,-0.15467,,-2.47907,-1.83633,-1.95967,-1.99267,-2.07567,-2.28367
,-0.07226,,,-2.46233,-1.37478,,,,,,,,-1.88833,,-1.99267,-2.03333,,-2.254,,,-2.056,2022-11-17T21:00:00.0,,,,,,,,,,,,,,-0.07226,,-1.37478,-1.88833,-1.99267,-2.03333,-2.056,-2.254
,0.03687,,,-2.46833,-0.88156,,,,,,,,-1.899,,-2.015,-2.05233,,-2.29133,,,-2.08933,2022-11-17T21:30:00.0,,,,,,,,,,,,,,0.03687,,-0.88156,-1.899,-2.015,-2.05233,-2.08933,-2.29133
,0.07044,,,-2.51,-1.91103,,,,,,,,-2.08233,,-2.19433,-2.24633,,-2.35067,,,-2.18433,2022-11-17T22:00:00.0,,,,,,,,,,,,,,0.07044,,-1.91103,-2.08233,-2.19433,-2.24633,-2.18433,-2.35067
,-0.39822,,,-2.54733,-1.25275,,,,,,,,-2.20333,,-2.30767,-2.329,,-2.429,,,-2.28433,2022-11-17T22:30:00.0,,,,,,,,,,,,,,-0.39822,,-1.25275,-2.20333,-2.30767,-2.329,-2.28433,-2.429
,-0.16457,,,-2.62733,-0.42319,,,,,,,,-2.047,,-2.16933,-2.20133,,-2.48167,,,-2.26833,2022-11-17T23:00:00.0,,,,,,,,,,,,,,-0.16457,,-0.42319,-2.047,-2.16933,-2.20133,-2.26833,-2.48167
,-0.35681,,,-2.75633,-2.83751,,,,,,,,-2.12567,,-2.25233,-2.305,,-2.61033,,,-2.38067,2022-11-17T23:30:00.0,,,,,,,,,,,,,,-0.35681,,-2.83751,-2.12567,-2.25233,-2.305,-2.38067,-2.61033
,-0.62684,,,-2.83933,-6.44117,,,,,,,,-2.19333,,-2.32167,-2.36,,-2.678,,,-2.43,2022-11-18T00:00:00.0,,,,,,,,,,,,,,-0.62684,,-6.44117,-2.19333,-2.32167,-2.36,-2.43,-2.678
,-0.07361,,,-2.91633,-1.60813,,,,,,,,-2.27967,,-2.41233,-2.46033,,-2.77967,,,-2.53733,2022-11-18T00:30:00.0,,,,,,,,,,,,,,-0.07361,,-1.60813,-2.27967,-2.41233,-2.46033,-2.53733,-2.77967
,0.0517,,,-2.95233,-0.16801,,,,,,,,-2.35,,-2.47833,-2.516,,-2.83333,,,-2.599,2022-11-18T01:00:00.0,,,,,,,,,,,,,,0.0517,,-0.16801,-2.35,-2.47833,-2.516,-2.599,-2.83333
,0.27946,,,-2.95833,1.06339,,,,,,,,-2.397,,-2.52133,-2.56433,,-2.881,,,-2.65333,2022-11-18T01:30:00.0,,,,,,,,,,,,,,0.27946,,1.06339,-2.397,-2.52133,-2.56433,-2.65333,-2.881
,-0.06758,,,-3.02133,-2.71005,,,,,,,,-2.43467,,-2.56867,-2.61033,,-2.956,,,-2.70467,2022-11-18T02:00:00.0,,,,,,,,,,,,,,-0.06758,,-2.71005,-2.43467,-2.56867,-2.61033,-2.70467,-2.956
,0.19553,,,-3.08367,1.2013,,,,,,,,-2.49433,,-2.628,-2.67367,,-3.03967,,,-2.78633,2022-11-18T02:30:00.0,,,,,,,,,,,,,,0.19553,,1.2013,-2.49433,-2.628,-2.67367,-2.78633,-3.03967
,-0.09251,,,-3.15367,-1.86865,,,,,,,,-2.56133,,-2.69533,-2.74867,,-3.10867,,,-2.859,2022-11-18T03:00:00.0,,,,,,,,,,,,,,-0.09251,,-1.86865,-2.56133,-2.69533,-2.74867,-2.859,-3.10867
,0.06723,,,-3.17333,-1.13592,,,,,,,,-2.58467,,-2.71367,-2.76733,,-3.15167,,,-2.90067,2022-11-18T03:30:00.0,,,,,,,,,,,,,,0.06723,,-1.13592,-2.58467,-2.71367,-2.76733,-2.90067,-3.15167
,-0.08116,,,-3.24633,-1.67656,,,,,,,,-2.681,,-2.819,-2.866,,-3.23033,,,-2.97733,2022-11-18T04:00:00.0,,,,,,,,,,,,,,-0.08116,,-1.67656,-2.681,-2.819,-2.866,-2.97733,-3.23033
,0.12899,,,-3.31833,2.97198,,,,,,,,-2.72233,,-2.85267,-2.924,,-3.31467,,,-3.05767,2022-11-18T04:30:00.0,,,,,,,,,,,,,,0.12899,,2.97198,-2.72233,-2.85267,-2.924,-3.05767,-3.31467
,-0.10177,,,-3.45933,-2.26286,,,,,,,,-2.84167,,-2.984,-3.04833,,-3.45267,,,-3.17233,2022-11-18T05:00:00.0,,,,,,,,,,,,,,-0.10177,,-2.26286,-2.84167,-2.984,-3.04833,-3.17233,-3.45267
,-0.05939,,,-3.54,-0.43576,,,,,,,,-2.91667,,-3.05467,-3.12267,,-3.53233,,,-3.26867,2022-11-18T05:30:00.0,,,,,,,,,,,,,,-0.05939,,-0.43576,-2.91667,-3.05467,-3.12267,-3.26867,-3.53233
,-0.08924,,,-3.71633,-2.31039,,,,,,,,-3.08167,,-3.22233,-3.30067,,-3.70867,,,-3.43167,2022-11-18T06:00:00.0,,,,,,,,,,,,,,-0.08924,,-2.31039,-3.08167,-3.22233,-3.30067,-3.43167,-3.70867
,0.21908,,,-3.75733,1.87928,,,,,,,,-3.12767,,-3.264,-3.345,,-3.75633,,,-3.48667,2022-11-18T06:30:00.0,,,,,,,,,,,,,,0.21908,,1.87928,-3.12767,-3.264,-3.345,-3.48667,-3.75633
,0.24127,,,-3.785,2.40518,,,,,,,,-3.134,,-3.265,-3.33633,,-3.79067,,,-3.51833,2022-11-18T07:00:00.0,,,,,,,,,,,,,,0.24127,,2.40518,-3.134,-3.265,-3.33633,-3.51833,-3.79067
,-0.04874,,,-3.77333,-0.90739,,,,,,,,-3.14933,,-3.27633,-3.35433,,-3.78367,,,-3.51467,2022-11-18T07:30:00.0,,,,,,,,,,,,,,-0.04874,,-0.90739,-3.14933,-3.27633,-3.35433,-3.51467,-3.78367
,0.19975,,,-3.79333,0.84413,,,,,,,,-3.13933,,-3.27,-3.33233,,-3.799,,,-3.532,2022-11-18T08:00:00.0,,,,,,,,,,,,,,0.19975,,0.84413,-3.13933,-3.27,-3.33233,-3.532,-3.799
,0.10433,,,-3.79233,0.51531,,,,,,,,-3.09333,,-3.198,-3.28793,,-3.789,,,-3.50567,2022-11-18T08:30:00.0,,,,,,,,,,,,,,0.10433,,0.51531,-3.09333,-3.198,-3.28793,-3.50567,-3.789
,0.68907,,,-3.753,1.50394,,,,,,,,-3.013,,-3.16367,-3.26933,,-3.757,,,-3.46633,2022-11-18T09:00:00.0,,,,,,,,,,,,,,0.68907,,1.50394,-3.013,-3.16367,-3.26933,-3.46633,-3.757
,0.24962,,,-3.685,1.56052,,,,,,,,-2.97733,,-3.106,-3.21467,,-3.678,,,-3.39567,2022-11-18T09:30:00.0,,,,,,,,,,,,,,0.24962,,1.56052,-2.97733,-3.106,-3.21467,-3.39567,-3.678
,-0.70618,,,-3.58833,-1.16428,,,,,,,,-2.84233,,-2.97467,-3.072,,-3.58433,,,-3.28933,2022-11-18T10:00:00.0,,,,,,,,,,,,,,-0.70618,,-1.16428,-2.84233,-2.97467,-3.072,-3.28933,-3.58433
,-0.44397,,,-3.55,-0.3972,,,,,,,,-2.83333,,-2.983,-3.08133,,-3.53633,,,-3.251,2022-11-18T10:30:00.0,,,,,,,,,,,,,,-0.44397,,-0.3972,-2.83333,-2.983,-3.08133,-3.251,-3.53633
,0.11916,,,-3.50033,1.01414,,,,,,,,-2.773,,-2.921,-3.004,,-3.48733,,,-3.2,2022-11-18T11:00:00.0,,,,,,,,,,,,,,0.11916,,1.01414,-2.773,-2.921,-3.004,-3.2,-3.48733
,0.16099,,,-3.401,1.15173,,,,,,,,-2.698,,-2.849,-2.90233,,-3.38833,,,-3.102,2022-11-18T11:30:00.0,,,,,,,,,,,,,,0.16099,,1.15173,-2.698,-2.849,-2.90233,-3.102,-3.38833
,-0.14409,,,-3.276,-1.25427,,,,,,,,-2.518,,-2.66667,-2.72267,,-3.257,,,-2.95867,2022-11-18T12:00:00.0,,,,,,,,,,,,,,-0.14409,,-1.25427,-2.518,-2.66667,-2.72267,-2.95867,-3.257
