HYY_EDDY233.H_storage_flux,HYY_EDDY233.Qc_H,HYY_EDDY233.F_c,HYY_EDDY233.tau,HYY_META.T42,HYY_EDDYMAST.MO_length_270,HYY_META.T168,HYY_EDDY233.LE,HYY_META.T504,HYY_EDDY233.MO_length,HYY_EDDY233.u_star_460,HYY_EDDY233.E,HYY_EDDY233.wind_dir,HYY_EDDY233.CO2_storage_flux,HYY_EDDY233.H,HYY_META.T672,HYY_EDDY233.LE_storage_flux,HYY_EDDY233.MO_length_460,HYY_EDDY233.Qc_F_c,HYY_EDDY233.Qc_LE,HYY_EDDY233.Qc_tau,HYY_EDDY233.U,HYY_EDDY233.u_star,HYY_META.T84,HYY_EDDYMAST.u_star_270,HYY_META.T336,datetime,VAR_EDDY.H,VAR_EDDY.LE,VAR_EDDY.E,VAR_EDDY.F_c,VAR_EDDY.tau,VAR_EDDY.u_star,VAR_EDDY.MO_length,VAR_EDDY.U,VAR_EDDY.wind_dir,VAR_EDDY.Qc_H,VAR_EDDY.Qc_LE,VAR_EDDY.Qc_F_c,VAR_EDDY.Qc_tau,VAR_EDDY.CO2_storage_flux,VAR_EDDY.H_storage_flux,VAR_EDDY.LE_storage_flux,VAR_META.TDRY3,VAR_META.TDRY2,VAR_META.TDRY1,VAR_META.TDRY0
-0.78419,,,,,76.29233,0.10733,,-0.12633,,,,,-0.53166,,-0.03933,-1.226,,,,,,,,0.28642,-0.129,2023-11-23T12:30:00.0,,,,,,0.28642,76.29233,,,,,,,-0.53166,-0.78419,-1.226,0.10733,0.10733,-0.129,-0.12633
0.09008,,,,,661.85242,0.09433,,-0.167,,,,,0.24155,,-0.06967,0.50376,,,,,,,,0.31339,-0.14367,2023-11-23T13:00:00.0,,,,,,0.31339,661.85242,,,,,,,0.24155,0.09008,0.50376,0.09433,0.09433,-0.14367,-0.167
-0.5137,,,,,25.46224,0.11033,,-0.152,,,,,-0.0149,,-0.03433,-0.78325,,,,,,,,0.26127,-0.12533,2023-11-23T13:30:00.0,,,,,,0.26127,25.46224,,,,,,,-0.0149,-0.5137,-0.78325,0.11033,0.11033,-0.12533,-0.152
-0.97776,,,,,119.6128,0.04733,,-0.25267,,,,,0.13354,,-0.14567,-0.09966,,,,,,,,0.21542,-0.20233,2023-11-23T14:00:00.0,,,,,,0.21542,119.6128,,,,,,,0.13354,-0.97776,-0.09966,0.04733,0.04733,-0.20233,-0.25267
-0.01563,,,,,78.72854,0.02,,-0.255,,,,,0.16833,,-0.12167,-0.3047,,,,,,,,0.15889,-0.24167,2023-11-23T14:30:00.0,,,,,,0.15889,78.72854,,,,,,,0.16833,-0.01563,-0.3047,0.02,0.02,-0.24167,-0.255
0.02149,,,,,76.70404,-0.01533,,-0.251,,,,,-0.06321,,-0.121,0.63829,,,,,,,,0.18635,-0.23733,2023-11-23T15:00:00.0,,,,,,0.18635,76.70404,,,,,,,-0.06321,0.02149,0.63829,-0.01533,-0.01533,-0.23733,-0.251
-0.51861,,,,,79.0162,0.007,,-0.29967,,,,,0.48876,,-0.16567,-0.73634,,,,,,,,0.17004,-0.28233,2023-11-23T15:30:00.0,,,,,,0.17004,79.0162,,,,,,,0.48876,-0.51861,-0.73634,0.007,0.007,-0.28233,-0.29967
-1.25187,,,,,,-0.01067,,-0.29133,,,,,0.62218,,-0.175,-0.95739,,,,,,,,0.18498,-0.266,2023-11-23T16:00:00.0,,,,,,0.18498,,,,,,,,0.62218,-1.25187,-0.95739,-0.01067,-0.01067,-0.266,-0.29133
1.95876,,,,,216.5639,-0.04067,,-0.261,,,,,-0.34302,,-0.12167,1.36098,,,,,,,,0.32148,-0.257,2023-11-23T16:30:00.0,,,,,,0.32148,216.5639,,,,,,,-0.34302,1.95876,1.36098,-0.04067,-0.04067,-0.257,-0.261
1.2925,,,,,141.44411,0.04067,,-0.255,,,,,-0.04122,,-0.17133,0.74398,,,,,,,,0.23047,-0.20333,2023-11-23T17:00:00.0,,,,,,0.23047,141.44411,,,,,,,-0.04122,1.2925,0.74398,0.04067,0.04067,-0.20333,-0.255
-2.06624,,,,,195.2697,0.06,,-0.24367,,,,,0.01746,,-0.16567,-1.80494,,,,,,,,0.24294,-0.19033,2023-11-23T17:30:00.0,,,,,,0.24294,195.2697,,,,,,,0.01746,-2.06624,-1.80494,0.06,0.06,-0.19033,-0.24367
-3.22815,,,,,292.7374,-0.05167,,-0.32233,,,,,0.03223,,-0.21433,-2.93832,,,,,,,,0.34931,-0.281,2023-11-23T18:00:00.0,,,,,,0.34931,292.7374,,,,,,,0.03223,-3.22815,-2.93832,-0.05167,-0.05167,-0.281,-0.32233
0.66267,,,,,3652.58691,-0.16467,,-0.53633,,,,,0.17448,,-0.439,2.95683,,,,,,,,0.3304,-0.45833,2023-11-23T18:30:00.0,,,,,,0.3304,3652.58691,,,,,,,0.17448,0.66267,2.95683,-0.16467,-0.16467,-0.45833,-0.53633
1.44892,,,,,124.7453,-0.069,,-0.491,,,,,-0.44077,,-0.39033,1.70413,,,,,,,,0.17665,-0.406,2023-11-23T19:00:00.0,,,,,,0.17665,124.7453,,,,,,,-0.44077,1.44892,1.70413,-0.069,-0.069,-0.406,-0.491
0.2569,,,,,378.3653,-0.07067,,-0.46433,,,,,-0.20112,,-0.402,-1.68956,,,,,,,,0.29854,-0.37867,2023-11-23T19:30:00.0,,,,,,0.29854,378.3653,,,,,,,-0.20112,0.2569,-1.68956,-0.07067,-0.07067,-0.37867,-0.46433
-1.36707,,,,,183.8822,-0.10267,,-0.47733,,,,,0.17508,,-0.417,-1.99653,,,,,,,,0.23257,-0.39433,2023-11-23T20:00:00.0,,,,,,0.23257,183.8822,,,,,,,0.17508,-1.36707,-1.99653,-0.10267,-0.10267,-0.39433,-0.47733
-0.08038,,,,,530.92371,-0.10033,,-0.526,,,,,0.65098,,-0.473,0.73033,,,,,,,,0.1996,-0.442,2023-11-23T20:30:00.0,,,,,,0.1996,530.92371,,,,,,,0.65098,-0.08038,0.73033,-0.10033,-0.10033,-0.442,-0.526
0.43431,,,,,83.76815,-0.11367,,-0.55667,,,,,-0.36389,,-0.50933,-0.882,,,,,,,,0.09935,-0.447,2023-11-23T21:00:00.0,,,,,,0.09935,83.76815,,,,,,,-0.36389,0.43431,-0.882,-0.11367,-0.11367,-0.447,-0.55667
-2.69078,,,,,11.04734,-0.259,,-0.614,,,,,-0.02305,,-0.54633,-0.66759,,,,,,,,0.0703,-0.539,2023-11-23T21:30:00.0,,,,,,0.0703,11.04734,,,,,,,-0.02305,-2.69078,-0.66759,-0.259,-0.259,-0.539,-0.614
-1.25068,,,,,531.8205,-0.304,,-0.68667,,,,,-0.36245,,-0.636,-3.27417,,,,,,,,0.28539,-0.56333,2023-11-23T22:00:00.0,,,,,,0.28539,531.8205,,,,,,,-0.36245,-1.25068,-3.27417,-0.304,-0.304,-0.56333,-0.68667
-4.5296,,,,,35777.05859,-0.49367,,-0.93167,,,,,-0.29184,,-0.88633,-2.41379,,,,,,,,0.44695,-0.68733,2023-11-23T22:30:00.0,,,,,,0.44695,35777.05859,,,,,,,-0.29184,-4.5296,-2.41379,-0.49367,-0.49367,-0.68733,-0.93167
-5.26225,,,,,797.45422,-0.73967,,-1.13,,,,,-0.19108,,-1.06833,-4.68178,,,,,,,,0.32224,-0.88033,2023-11-23T23:00:00.0,,,,,,0.32224,797.45422,,,,,,,-0.19108,-5.26225,-4.68178,-0.73967,-0.73967,-0.88033,-1.13
-3.00708,,,,,507.65341,-0.97833,,-1.353,,,,,0.00466,,-1.24267,0.54656,,,,,,,,0.32923,-1.12367,2023-11-23T23:30:00.0,,,,,,0.32923,507.65341,,,,,,,0.00466,-3.00708,0.54656,-0.97833,-0.97833,-1.12367,-1.353
1.80841,,,,,54.46824,-0.98067,,-1.356,,,,,0.27882,,-1.20667,1.62641,,,,,,,,0.1328,-1.14633,2023-11-24T00:00:00.0,,,,,,0.1328,54.46824,,,,,,,0.27882,1.80841,1.62641,-0.98067,-0.98067,-1.14633,-1.356
2.47252,,,,,137.03,-0.83867,,-1.239,,,,,0.48707,,-1.09067,1.47131,,,,,,,,0.15973,-1.011,2023-11-24T00:30:00.0,,,,,,0.15973,137.03,,,,,,,0.48707,2.47252,1.47131,-0.83867,-0.83867,-1.011,-1.239
0.48854,,,,,420.97751,-0.83067,,-1.18,,,,,0.75557,,-1.03667,0.43776,,,,,,,,0.24204,-0.96367,2023-11-24T01:00:00.0,,,,,,0.24204,420.97751,,,,,,,0.75557,0.48854,0.43776,-0.83067,-0.83067,-0.96367,-1.18
0.77224,,,,,485.85709,-0.77433,,-1.14867,,,,,0.05344,,-1.00933,1.0592,,,,,,,,0.20261,-0.924,2023-11-24T01:30:00.0,,,,,,0.20261,485.85709,,,,,,,0.05344,0.77224,1.0592,-0.77433,-0.77433,-0.924,-1.14867
0.19597,,,,,379.73511,-0.753,,-1.08867,,,,,-0.06466,,-0.963,0.43687,,,,,,,,0.28833,-0.85767,2023-11-24T02:00:00.0,,,,,,0.28833,379.73511,,,,,,,-0.06466,0.19597,0.43687,-0.753,-0.753,-0.85767,-1.08867
0.6885,,,,,475.17441,-0.75367,,-1.09833,,,,,0.0477,,-0.984,-0.20661,,,,,,,,0.20288,-0.868,2023-11-24T02:30:00.0,,,,,,0.20288,475.17441,,,,,,,0.0477,0.6885,-0.20661,-0.75367,-0.75367,-0.868,-1.09833
0.12382,,,,,769.84833,-0.71033,,-1.081,,,,,0.32378,,-0.96433,-0.09342,,,,,,,,0.227,-0.86367,2023-11-24T03:00:00.0,,,,,,0.227,769.84833,,,,,,,0.32378,0.12382,-0.09342,-0.71033,-0.71033,-0.86367,-1.081
-0.19899,,,,,642.91937,-0.72267,,-1.05133,,,,,0.06352,,-0.93633,-0.15533,,,,,,,,0.28423,-0.844,2023-11-24T03:30:00.0,,,,,,0.28423,642.91937,,,,,,,0.06352,-0.19899,-0.15533,-0.72267,-0.72267,-0.844,-1.05133
0.24455,,,,,369.25009,-0.71133,,-1.026,,,,,0.58025,,-0.90567,1.40929,,,,,,,,0.24786,-0.809,2023-11-24T04:00:00.0,,,,,,0.24786,369.25009,,,,,,,0.58025,0.24455,1.40929,-0.71133,-0.71133,-0.809,-1.026
-3.13358,,,,,,-0.713,,-1.062,,,,,1.19867,,-0.96433,-3.03826,,,,,,,,0.36813,-0.842,2023-11-24T04:30:00.0,,,,,,0.36813,,,,,,,,1.19867,-3.13358,-3.03826,-0.713,-0.713,-0.842,-1.062
-4.6124,,,,,,-0.96833,,-1.376,,,,,0.24997,,-1.315,-3.96182,,,,,,,,0.47197,-1.13267,2023-11-24T05:00:00.0,,,,,,0.47197,,,,,,,,0.24997,-4.6124,-3.96182,-0.96833,-0.96833,-1.13267,-1.376
-8.75317,,,,,-24461.03906,-1.37767,,-1.83133,,,,,-1.74483,,-1.78933,-7.23939,,,,,,,,0.57996,-1.57333,2023-11-24T05:30:00.0,,,,,,0.57996,-24461.03906,,,,,,,-1.74483,-8.75317,-7.23939,-1.37767,-1.37767,-1.57333,-1.83133
-9.46351,,,,,,-1.82567,,-2.29667,,,,,0.32972,,-2.27967,-7.81402,,,,,,,,0.72737,-2.02333,2023-11-24T06:00:00.0,,,,,,0.72737,,,,,,,,0.32972,-9.46351,-7.81402,-1.82567,-1.82567,-2.02333,-2.29667
-6.80895,,,,,2561.49194,-2.208,,-2.662,,,,,0.176,,-2.62033,-4.22728,,,,,,,,0.58606,-2.36533,2023-11-24T06:30:00.0,,,,,,0.58606,2561.49194,,,,,,,0.176,-6.80895,-4.22728,-2.208,-2.208,-2.36533,-2.662
-6.75353,,,,,-3897.375,-2.688,,-3.162,,,,,0.01856,,-3.11633,-4.74661,,,,,,,,0.75012,-2.851,2023-11-24T07:00:00.0,,,,,,0.75012,-3897.375,,,,,,,0.01856,-6.75353,-4.74661,-2.688,-2.688,-2.851,-3.162
-3.16868,,,,,-2335.52002,-2.89733,,-3.32567,,,,,0.47305,,-3.23433,-0.17723,,,,,,,,0.62992,-3.04967,2023-11-24T07:30:00.0,,,,,,0.62992,-2335.52002,,,,,,,0.47305,-3.16868,-0.17723,-2.89733,-2.89733,-3.04967,-3.32567
-4.04042,,,,,-1108.495,-3.088,,-3.52267,,,,,0.61886,,-3.405,-1.72159,,,,,,,,0.64436,-3.25733,2023-11-24T08:00:00.0,,,,,,0.64436,-1108.495,,,,,,,0.61886,-4.04042,-1.72159,-3.088,-3.088,-3.25733,-3.52267
-3.40113,,,,,-761.1391,-3.29,,-3.709,,,,,-0.04482,,-3.61633,-3.11911,,,,,,,,0.47171,-3.445,2023-11-24T08:30:00.0,,,,,,0.47171,-761.1391,,,,,,,-0.04482,-3.40113,-3.11911,-3.29,-3.29,-3.445,-3.709
-4.03792,,,,,-2748.3811,-3.497,,-3.94667,,,,,-0.40114,,-3.87667,-3.71347,,,,,,,,0.59175,-3.66167,2023-11-24T09:00:00.0,,,,,,0.59175,-2748.3811,,,,,,,-0.40114,-4.03792,-3.71347,-3.497,-3.497,-3.66167,-3.94667
-0.85296,,,,,-2428.53101,-3.63133,,-4.07567,,,,,-0.17115,,-3.99933,-0.72106,,,,,,,,0.55482,-3.79467,2023-11-24T09:30:00.0,,,,,,0.55482,-2428.53101,,,,,,,-0.17115,-0.85296,-0.72106,-3.63133,-3.63133,-3.79467,-4.07567
-5.8332,,,,,-1780.15503,-3.805,,-4.29,,,,,-0.67474,,-4.22133,-3.43523,,,,,,,,0.71612,-3.993,2023-11-24T10:00:00.0,,,,,,0.71612,-1780.15503,,,,,,,-0.67474,-5.8332,-3.43523,-3.805,-3.805,-3.993,-4.29
-1.51956,,,,,-1549.61694,-3.98867,,-4.49667,,,,,-0.10064,,-4.45167,-3.11447,,,,,,,,0.55821,-4.175,2023-11-24T10:30:00.0,,,,,,0.55821,-1549.61694,,,,,,,-0.10064,-1.51956,-3.11447,-3.98867,-3.98867,-4.175,-4.49667
-9.31723,,,,,-1028.18201,-4.31133,,-4.84767,,,,,-0.17934,,-4.827,-4.63696,,,,,,,,0.63463,-4.50433,2023-11-24T11:00:00.0,,,,,,0.63463,-1028.18201,,,,,,,-0.17934,-9.31723,-4.63696,-4.31133,-4.31133,-4.50433,-4.84767
-7.51562,,,,,-1264.13501,-4.64067,,-5.155,,,,,0.12116,,-5.11567,-4.5198,,,,,,,,0.60585,-4.82667,2023-11-24T11:30:00.0,,,,,,0.60585,-1264.13501,,,,,,,0.12116,-7.51562,-4.5198,-4.64067,-4.64067,-4.82667,-5.155
-3.59711,,,,,-1283.21802,-5.05833,,-5.54833,,,,,0.25245,,-5.489,-1.19661,,,,,,,,0.64953,-5.246,2023-11-24T12:00:00.0,,,,,,0.64953,-1283.21802,,,,,,,0.25245,-3.59711,-1.19661,-5.05833,-5.05833,-5.246,-5.54833
-4.82966,,,,,-1384.32397,-5.251,,-5.73167,,,,,0.47463,,-5.677,-2.56539,,,,,,,,0.62874,-5.43733,2023-11-24T12:30:00.0,,,,,,0.62874,-1384.32397,,,,,,,0.47463,-4.82966,-2.56539,-5.251,-5.251,-5.43733,-5.73167
-7.70105,,,,,-1096.11401,-5.60567,,-6.12833,,,,,-0.23611,,-6.08967,-4.18817,,,,,,,,0.62654,-5.80267,2023-11-24T13:00:00.0,,,,,,0.62654,-1096.11401,,,,,,,-0.23611,-7.70105,-4.18817,-5.60567,-5.60567,-5.80267,-6.12833
-8.05649,,,,,-976.63452,-6.05433,,-6.549,,,,,-0.09402,,-6.504,-4.56645,,,,,,,,0.65183,-6.24333,2023-11-24T13:30:00.0,,,,,,0.65183,-976.63452,,,,,,,-0.09402,-8.05649,-4.56645,-6.05433,-6.05433,-6.24333,-6.549
-4.91196,,,,,,-6.34433,,-6.89867,,,,,-0.04115,,-6.90633,-4.40664,,,,,,,,0.65527,-6.527,2023-11-24T14:00:00.0,,,,,,0.65527,,,,,,,,-0.04115,-4.91196,-4.40664,-6.34433,-6.34433,-6.527,-6.89867
-10.91518,,,,,-1080.30505,-6.72867,,-7.27467,,,,,-0.60788,,-7.28667,-5.09184,,,,,,,,0.79991,-6.915,2023-11-24T14:30:00.0,,,,,,0.79991,-1080.30505,,,,,,,-0.60788,-10.91518,-5.09184,-6.72867,-6.72867,-6.915,-7.27467
-8.65346,,,,,2718.4021,-7.31933,,-7.829,,,,,-0.06495,,-7.891,-5.3232,,,,,,,,0.71207,-7.46767,2023-11-24T15:00:00.0,,,,,,0.71207,2718.4021,,,,,,,-0.06495,-8.65346,-5.3232,-7.31933,-7.31933,-7.46767,-7.829
-1.76193,,,,,895.95129,-7.545,,-7.979,,,,,0.49654,,-8.026,0.52799,,,,,,,,0.54697,-7.66467,2023-11-24T15:30:00.0,,,,,,0.54697,895.95129,,,,,,,0.49654,-1.76193,0.52799,-7.545,-7.545,-7.66467,-7.979
-8.6882,,,,,2229.7019,-7.73233,,-8.19467,,,,,0.02266,,-8.242,-4.15577,,,,,,,,0.70414,-7.87367,2023-11-24T16:00:00.0,,,,,,0.70414,2229.7019,,,,,,,0.02266,-8.6882,-4.15577,-7.73233,-7.73233,-7.87367,-8.19467
-5.0315,,,,,-3468.76904,-8.19733,,-8.65933,,,,,-0.10836,,-8.69733,-2.0546,,,,,,,,0.68339,-8.34633,2023-11-24T16:30:00.0,,,,,,0.68339,-3468.76904,,,,,,,-0.10836,-5.0315,-2.0546,-8.19733,-8.19733,-8.34633,-8.65933
-3.83882,,,,,2811.41699,-8.398,,-8.84967,,,,,-0.26262,,-8.87067,-1.36684,,,,,,,,0.72609,-8.53467,2023-11-24T17:00:00.0,,,,,,0.72609,2811.41699,,,,,,,-0.26262,-3.83882,-1.36684,-8.398,-8.398,-8.53467,-8.84967
-4.91469,,,,,13420.82031,-8.67767,,-9.12167,,,,,-0.42004,,-9.17567,-2.70865,,,,,,,,0.86197,-8.81867,2023-11-24T17:30:00.0,,,,,,0.86197,13420.82031,,,,,,,-0.42004,-4.91469,-2.70865,-8.67767,-8.67767,-8.81867,-9.12167
-9.94202,,,,,12527.49023,-9.007,,-9.46667,,,,,0.0485,,-9.53267,-3.34553,,,,,,,,0.75711,-9.15367,2023-11-24T18:00:00.0,,,,,,0.75711,12527.49023,,,,,,,0.0485,-9.94202,-3.34553,-9.007,-9.007,-9.15367,-9.46667
-8.67193,,,,,7509.13379,-9.59467,,-10.043,,,,,-0.11416,,-10.07833,-3.44669,,,,,,,,0.86686,-9.74333,2023-11-24T18:30:00.0,,,,,,0.86686,7509.13379,,,,,,,-0.11416,-8.67193,-3.44669,-9.59467,-9.59467,-9.74333,-10.043
1.22301,,,,,,-9.719,,-10.13767,,,,,0.01034,,-10.12567,1.21273,,,,,,,,0.73594,-9.84633,2023-11-24T19:00:00.0,,,,,,0.73594,,,,,,,,0.01034,1.22301,1.21273,-9.719,-9.719,-9.84633,-10.13767
0.53562,,,,,8647.87598,-9.63667,,-10.074,,,,,-0.00794,,-10.04,0.3452,,,,,,,,0.69123,-9.773,2023-11-24T19:30:00.0,,,,,,0.69123,8647.87598,,,,,,,-0.00794,0.53562,0.3452,-9.63667,-9.63667,-9.773,-10.074
-2.9297,,,,,,-9.67767,,-10.11967,,,,,-0.0584,,-10.08367,-1.02114,,,,,,,,0.73614,-9.82333,2023-11-24T20:00:00.0,,,,,,0.73614,,,,,,,,-0.0584,-2.9297,-1.02114,-9.67767,-9.67767,-9.82333,-10.11967
-6.12962,,,,,6891.76807,-9.98167,,-10.44,,,,,-0.08692,,-10.41767,-2.49581,,,,,,,,0.86013,-10.132,2023-11-24T20:30:00.0,,,,,,0.86013,6891.76807,,,,,,,-0.08692,-6.12962,-2.49581,-9.98167,-9.98167,-10.132,-10.44
-9.57048,,,,,10526.17969,-10.39733,,-10.85433,,,,,0.03769,,-10.844,-3.82546,,,,,,,,0.80454,-10.54467,2023-11-24T21:00:00.0,,,,,,0.80454,10526.17969,,,,,,,0.03769,-9.57048,-3.82546,-10.39733,-10.39733,-10.54467,-10.85433
-7.48278,,,,,2825.27295,-10.79933,,-11.254,,,,,0.11624,,-11.24033,-2.42283,,,,,,,,0.68038,-10.95033,2023-11-24T21:30:00.0,,,,,,0.68038,2825.27295,,,,,,,0.11624,-7.48278,-2.42283,-10.79933,-10.79933,-10.95033,-11.254
-4.97539,,,,,-10863.96973,-11.12033,,-11.57033,,,,,0.09871,,-11.56467,-2.86357,,,,,,,,0.86545,-11.25833,2023-11-24T22:00:00.0,,,,,,0.86545,-10863.96973,,,,,,,0.09871,-4.97539,-2.86357,-11.12033,-11.12033,-11.25833,-11.57033
-0.24441,,,,,4302.69287,-11.28667,,-11.70767,,,,,-0.35694,,-11.68767,0.26928,,,,,,,,0.74165,-11.409,2023-11-24T22:30:00.0,,,,,,0.74165,4302.69287,,,,,,,-0.35694,-0.24441,0.26928,-11.28667,-11.28667,-11.409,-11.70767
2.77737,,,,,1999.34302,-11.18933,,-11.57333,,,,,-0.43183,,-11.526,1.42979,,,,,,,,0.65904,-11.293,2023-11-24T23:00:00.0,,,,,,0.65904,1999.34302,,,,,,,-0.43183,2.77737,1.42979,-11.18933,-11.18933,-11.293,-11.57333
4.0996,,,,,8780.89258,-11.02767,,-11.39867,,,,,0.05626,,-11.337,1.70974,,,,,,,,0.54884,-11.11333,2023-11-24T23:30:00.0,,,,,,0.54884,8780.89258,,,,,,,0.05626,4.0996,1.70974,-11.02767,-11.02767,-11.11333,-11.39867
3.44276,,,,,-11162.66992,-10.81,,-11.21267,,,,,-0.32636,,-11.159,0.8748,,,,,,,,0.54258,-10.91467,2023-11-25T00:00:00.0,,,,,,0.54258,-11162.66992,,,,,,,-0.32636,3.44276,0.8748,-10.81,-10.81,-10.91467,-11.21267
-3.2968,,,,,3277.91895,-10.82233,,-11.24167,,,,,-0.55624,,-11.215,-1.83878,,,,,,,,0.7212,-10.94533,2023-11-25T00:30:00.0,,,,,,0.7212,3277.91895,,,,,,,-0.55624,-3.2968,-1.83878,-10.82233,-10.82233,-10.94533,-11.24167
-6.72631,,,,,-25866.7207,-11.092,,-11.52833,,,,,-0.91466,,-11.498,-1.79256,,,,,,,,0.8333,-11.22667,2023-11-25T01:00:00.0,,,,,,0.8333,-25866.7207,,,,,,,-0.91466,-6.72631,-1.79256,-11.092,-11.092,-11.22667,-11.52833
-5.89638,,,,,804.76141,-11.33333,,-11.722,,,,,0.04595,,-11.68533,-1.59061,,,,,,,,0.65978,-11.42467,2023-11-25T01:30:00.0,,,,,,0.65978,804.76141,,,,,,,0.04595,-5.89638,-1.59061,-11.33333,-11.33333,-11.42467,-11.722
-9.82894,,,,,-1788.45703,-11.811,,-12.16633,,,,,-0.04396,,-12.10367,-2.33991,,,,,,,,0.60123,-11.883,2023-11-25T02:00:00.0,,,,,,0.60123,-1788.45703,,,,,,,-0.04396,-9.82894,-2.33991,-11.811,-11.811,-11.883,-12.16633
-5.45086,,,,,9477.09473,-12.215,,-12.561,,,,,0.02957,,-12.467,-1.12107,,,,,,,,0.58399,-12.29,2023-11-25T02:30:00.0,,,,,,0.58399,9477.09473,,,,,,,0.02957,-5.45086,-1.12107,-12.215,-12.215,-12.29,-12.561
-1.05482,,,,,889.67719,-12.36967,,-12.72167,,,,,0.07018,,-12.59333,-0.25973,,,,,,,,0.52878,-12.456,2023-11-25T03:00:00.0,,,,,,0.52878,889.67719,,,,,,,0.07018,-1.05482,-0.25973,-12.36967,-12.36967,-12.456,-12.72167
1.94111,,,,,882.53333,-12.33467,,-12.679,,,,,0.04343,,-12.54967,0.4765,,,,,,,,0.54082,-12.421,2023-11-25T03:30:00.0,,,,,,0.54082,882.53333,,,,,,,0.04343,1.94111,0.4765,-12.33467,-12.33467,-12.421,-12.679
-4.21153,,,,,372.01639,-12.36367,,-12.64433,,,,,0.11774,,-12.49033,-0.97088,,,,,,,,0.43947,-12.408,2023-11-25T04:00:00.0,,,,,,0.43947,372.01639,,,,,,,0.11774,-4.21153,-0.97088,-12.36367,-12.36367,-12.408,-12.64433
-1.76201,,,,,367.54279,-12.518,,-12.76633,,,,,0.01657,,-12.60133,-0.47678,,,,,,,,0.46831,-12.54367,2023-11-25T04:30:00.0,,,,,,0.46831,367.54279,,,,,,,0.01657,-1.76201,-0.47678,-12.518,-12.518,-12.54367,-12.76633
2.72759,,,,,740.08063,-12.516,,-12.799,,,,,0.08138,,-12.63733,0.63304,,,,,,,,0.55034,-12.561,2023-11-25T05:00:00.0,,,,,,0.55034,740.08063,,,,,,,0.08138,2.72759,0.63304,-12.516,-12.516,-12.561,-12.799
0.26477,,,,,793.47632,-12.49367,,-12.78633,,,,,0.07037,,-12.63067,-0.00153,,,,,,,,0.51146,-12.54767,2023-11-25T05:30:00.0,,,,,,0.51146,793.47632,,,,,,,0.07037,0.26477,-0.00153,-12.49367,-12.49367,-12.54767,-12.78633
4.01565,,,,,444.9996,-12.33133,,-12.54467,,,,,0.09944,,-12.32133,1.03343,,,,,,,,0.44188,-12.357,2023-11-25T06:00:00.0,,,,,,0.44188,444.9996,,,,,,,0.09944,4.01565,1.03343,-12.33133,-12.33133,-12.357,-12.54467
-3.56664,,,,,370.2579,-12.331,,-12.59767,,,,,0.48553,,-12.32333,-0.54441,,,,,,,,0.37073,-12.39233,2023-11-25T06:30:00.0,,,,,,0.37073,370.2579,,,,,,,0.48553,-3.56664,-0.54441,-12.331,-12.331,-12.39233,-12.59767
2.3032,,,,,107935.89844,-12.39433,,-12.723,,,,,-0.06144,,-12.563,0.15472,,,,,,,,0.49759,-12.479,2023-11-25T07:00:00.0,,,,,,0.49759,107935.89844,,,,,,,-0.06144,2.3032,0.15472,-12.39433,-12.39433,-12.479,-12.723
-6.39829,,,,,3761.6311,-12.457,,-12.863,,,,,-0.14663,,-12.78633,-2.07641,,,,,,,,0.58146,-12.57967,2023-11-25T07:30:00.0,,,,,,0.58146,3761.6311,,,,,,,-0.14663,-6.39829,-2.07641,-12.457,-12.457,-12.57967,-12.863
-5.39957,,,,,542.07782,-12.77133,,-13.11433,,,,,0.20255,,-13.03167,-1.52334,,,,,,,,0.51916,-12.85267,2023-11-25T08:00:00.0,,,,,,0.51916,542.07782,,,,,,,0.20255,-5.39957,-1.52334,-12.77133,-12.77133,-12.85267,-13.11433
-4.87799,,,,,190.8994,-13.02833,,-13.329,,,,,0.14671,,-13.216,-1.29178,,,,,,,,0.3896,-13.08133,2023-11-25T08:30:00.0,,,,,,0.3896,190.8994,,,,,,,0.14671,-4.87799,-1.29178,-13.02833,-13.02833,-13.08133,-13.329
0.57802,,,,,367.35989,-13.166,,-13.42367,,,,,0.11131,,-13.29667,-0.11159,,,,,,,,0.51531,-13.19933,2023-11-25T09:00:00.0,,,,,,0.51531,367.35989,,,,,,,0.11131,0.57802,-0.11159,-13.166,-13.166,-13.19933,-13.42367
4.28578,,,,,446.99951,-12.971,,-13.28167,,,,,0.10445,,-13.16267,1.15549,,,,,,,,0.50107,-13.03833,2023-11-25T09:30:00.0,,,,,,0.50107,446.99951,,,,,,,0.10445,4.28578,1.15549,-12.971,-12.971,-13.03833,-13.28167
7.7651,,,,,1368.40198,-12.70567,,-13.06433,,,,,0.14383,,-12.95867,2.04733,,,,,,,,0.47046,-12.804,2023-11-25T10:00:00.0,,,,,,0.47046,1368.40198,,,,,,,0.14383,7.7651,2.04733,-12.70567,-12.70567,-12.804,-13.06433
4.70366,,,,,1079.17102,-12.38167,,-12.77967,,,,,0.11395,,-12.697,1.07624,,,,,,,,0.53139,-12.50133,2023-11-25T10:30:00.0,,,,,,0.53139,1079.17102,,,,,,,0.11395,4.70366,1.07624,-12.38167,-12.38167,-12.50133,-12.77967
