tracer,family,branch,x_driver,phi_fit
momentum,BD_PL,weakly_stable,0.15126050420168066,1.5969368881089234
momentum,BD_PL,weakly_stable,0.15336134453781514,1.6051135435003014
momentum,BD_PL,weakly_stable,0.15546218487394958,1.613287071913015
momentum,BD_PL,weakly_stable,0.15756302521008403,1.6214574733470644
momentum,BD_PL,weakly_stable,0.15966386554621848,1.6296247478024495
momentum,BD_PL,weakly_stable,0.16176470588235295,1.6377888952791702
momentum,BD_PL,weakly_stable,0.1638655462184874,1.6459499157772266
momentum,BD_PL,weakly_stable,0.16596638655462184,1.654107809296619
momentum,BD_PL,weakly_stable,0.16806722689075632,1.662262575837347
momentum,BD_PL,weakly_stable,0.17016806722689076,1.6704142153994108
momentum,BD_PL,weakly_stable,0.1722689075630252,1.6785627279828101
momentum,BD_PL,weakly_stable,0.17436974789915966,1.6867081135875455
momentum,BD_PL,weakly_stable,0.17647058823529413,1.6948503722136166
momentum,BD_PL,weakly_stable,0.17857142857142858,1.702989503861023
momentum,BD_PL,weakly_stable,0.18067226890756302,1.7111255085297654
momentum,BD_PL,weakly_stable,0.18277310924369747,1.7192583862198434
momentum,BD_PL,weakly_stable,0.18487394957983194,1.7273881369312571
momentum,BD_PL,weakly_stable,0.1869747899159664,1.7355147606640067
momentum,BD_PL,weakly_stable,0.18907563025210083,1.743638257418092
momentum,BD_PL,weakly_stable,0.19117647058823528,1.7517586271935128
momentum,BD_PL,weakly_stable,0.19327731092436976,1.7598758699902697
momentum,BD_PL,weakly_stable,0.1953781512605042,1.767989985808362
momentum,BD_PL,weakly_stable,0.19747899159663865,1.77610097464779
momentum,BD_PL,weakly_stable,0.19957983193277312,1.7842088365085542
momentum,BD_PL,weakly_stable,0.20168067226890757,1.7923135713906537
momentum,BD_PL,weakly_stable,0.20378151260504201,1.800415179294089
momentum,BD_PL,weakly_stable,0.20588235294117646,1.80851366021886
momentum,BD_PL,weakly_stable,0.20798319327731093,1.8166090141649671
momentum,BD_PL,weakly_stable,0.21008403361344538,1.8247012411324095
momentum,BD_PL,weakly_stable,0.21218487394957983,1.8327903411211877
momentum,BD_PL,weakly_stable,0.21428571428571427,1.8408763141313016
