datetime,T_lo,T_hi,ws_hi,ws_lo,z_lo,z_hi,rib,zeta,c3
1999-06-18T04:00:02.88,0.56,0.52,8.73,6.89,2.22,17.89,0.018833684665059237,0.023897577842474385,132.44545282316983
1999-06-18T04:59:57.12,0.48,0.41,8.63,6.79,2.22,17.89,0.013863321624647342,0.021743758887414887,132.44545282316983
1999-06-18T06:00:00.0,0.43,0.32,9.25,7.45,2.23,17.9,0.00755417315683451,0.015706599380492233,383.22059476023577
1999-06-18T07:00:02.88,0.32,0.18,9.65,7.78,2.23,17.9,0.002180476010625491,0.006632965038735838,-1133.08492989993
1999-06-21T07:59:57.12,-1.84,-1.93,3.91,2.8,2.26,17.93,0.029225668609382468,0.09769611576074086,31.863940420793785
1999-06-21T09:00:00.0,-1.94,-1.9,3.39,1.99,2.26,17.93,0.05595187989220533,0.4698720020124253,13.881382463104918
1999-06-21T10:00:02.88,-2.0,-2.05,3.48,2.24,2.26,17.93,0.03817539574515761,0.23169555629016161,35.227689987855136
1999-06-21T19:59:57.12,0.51,0.35,8.32,6.55,2.27,17.94,-0.001153535245771543,0.018139343093201265,383.22059476023577
1999-06-21T22:59:57.12,1.13,0.97,7.86,5.7,2.27,17.94,-0.0007728357343985514,0.04437520023871576,-1204.0995673272212
1999-06-22T00:00:00.0,1.25,1.14,8.36,6.01,2.27,17.94,0.004418716121571766,0.0394615225364242,-2263.8749413320274
1999-06-22T01:00:02.88,1.45,1.41,8.45,6.21,2.27,17.94,0.012666735634901661,0.04369932089828191,-2263.8749413320274
1999-06-22T01:59:57.12,1.58,1.68,8.64,6.2,2.27,17.94,0.02381813156763547,0.0543097851986502,2472.5004003663644
1999-06-22T03:00:00.0,1.39,1.52,9.03,6.4,2.27,17.94,0.022941170467522403,0.05104483622324852,1927.942485150343
1999-06-22T04:00:02.88,1.28,1.44,9.92,7.12,2.27,17.94,0.02238906922911135,0.036266558493639585,435.229252178385
1999-06-22T04:59:57.12,1.24,1.37,9.92,7.22,2.27,17.94,0.021778940668598503,0.033264332327931176,1021.2188490096745
1999-06-22T06:00:00.0,1.15,1.28,10.02,7.42,2.27,17.94,0.023494162400418666,0.03673146718053474,435.229252178385
1999-06-22T07:00:02.88,1.1,1.2,9.82,7.22,2.27,17.94,0.021013562843019157,0.03231862033607459,1021.2188490096745
1999-06-22T07:59:57.12,1.06,1.12,9.23,6.82,2.27,17.94,0.020603849092928776,0.031617327480696296,1021.2188490096745
1999-06-22T09:00:00.0,0.95,1.03,9.23,6.71,2.28,17.95,0.02061660068544369,0.03549173463531192,435.229252178385
1999-06-22T10:00:02.88,0.78,0.82,8.93,6.5,2.28,17.95,0.01838764183454839,0.04118842711659757,-2263.8749413320274
1999-06-22T10:59:57.12,0.83,0.83,8.54,6.3,2.28,17.95,0.017165679141139624,0.0331235863460951,1021.2188490096745
1999-06-22T12:00:00.0,0.85,0.86,9.13,6.71,2.28,17.95,0.015663350144380486,0.03062761848552993,1021.2188490096745
1999-06-22T13:00:02.88,1.0,0.97,8.54,6.31,2.28,17.95,0.013928542674558057,0.03609646548594803,435.229252178385
1999-06-22T13:59:57.12,0.88,0.86,7.94,5.89,2.28,17.95,0.01782324423683366,0.040433134822177426,-2263.8749413320274
1999-06-22T15:00:00.0,0.86,0.87,8.13,5.97,2.28,17.95,0.01966038523250982,0.0398683639048447,-2263.8749413320274
1999-06-22T16:00:02.88,0.88,0.9,8.53,6.28,2.28,17.95,0.01922500720564931,0.03541009539531633,435.229252178385
1999-06-22T16:59:57.12,0.9,0.92,8.53,6.38,2.28,17.95,0.021053433670277708,0.036752030424568795,435.229252178385
1999-06-22T19:00:02.88,0.94,0.92,7.24,5.44,2.0,17.95,0.024009330629470343,0.04107891471225095,-2263.8749413320274
1999-06-22T19:59:57.12,1.02,1.02,7.04,5.23,2.0,17.95,0.02721976828897247,0.05272802341990056,1927.942485150343
1999-06-22T21:00:00.0,0.98,0.98,6.83,5.11,2.0,17.95,0.030147271281035455,0.06578039001310687,-1784.5051792039822
1999-06-22T22:00:02.88,1.1,1.11,7.52,5.72,2.0,17.95,0.029274776521010258,0.050750856458270203,1927.942485150343
1999-06-22T22:59:57.12,1.1,1.1,7.43,5.62,2.0,17.95,0.027211830985227742,0.04892288868944885,-1204.0995673272212
1999-06-23T00:00:00.0,1.08,1.1,7.33,5.4,2.0,17.95,0.026996429271720943,0.04983915249606959,1927.942485150343
1999-06-23T01:59:57.12,1.02,1.13,7.33,5.4,2.01,17.95,0.040738806984667794,0.04686501486487662,-1204.0995673272212
1999-06-23T03:00:00.0,0.94,1.03,6.93,5.08,2.01,17.95,0.041020745835656736,0.05701281444258916,2472.5004003663644
1999-06-23T04:00:02.88,0.88,0.96,6.54,4.77,2.01,17.95,0.043002742776502983,0.05890240126721558,-1069.7681170427402
1999-06-23T04:59:57.12,0.79,0.85,6.83,5.08,2.01,17.95,0.040281242612301794,0.05082382520141488,1927.942485150343
1999-06-23T06:00:00.0,0.62,0.71,6.63,4.77,2.01,17.95,0.04062825716062511,0.05085259533053936,1927.942485150343
1999-06-23T07:00:02.88,0.49,0.57,6.54,4.76,2.01,17.96,0.04262587822426209,0.059200723259299,-1069.7681170427402
1999-06-23T07:59:57.12,0.35,0.44,6.54,4.76,2.01,17.96,0.04445160920239663,0.07733177064497149,-159.16794149775814
1999-06-23T09:00:00.0,0.09,0.2,6.34,4.55,2.01,17.96,0.04756897732943676,0.05824404903575226,2472.5004003663644
1999-06-23T10:00:02.88,-0.08,0.03,6.34,4.55,2.01,17.96,0.04759857487610767,0.07094719525227723,-746.1591148447723
1999-06-23T10:59:57.12,-0.3,-0.24,6.24,4.44,2.01,17.96,0.03826782102746841,0.05364518418176583,1927.942485150343
1999-06-23T12:00:00.0,-0.27,-0.23,6.34,4.44,2.01,17.96,0.031167758066495885,0.04699758668750005,-1204.0995673272212
1999-06-23T13:00:02.88,-0.26,-0.19,5.95,4.13,2.01,17.96,0.03915538798962125,0.06490211044397388,-1784.5051792039822
1999-06-23T13:59:57.12,-0.03,-0.02,6.05,4.12,2.02,17.96,0.02553805778593807,0.04718380340350811,-1204.0995673272212
1999-06-23T15:00:00.0,0.23,0.24,6.35,4.53,2.02,17.96,0.028691061276654255,0.03730124004822208,435.229252178385
1999-06-23T16:00:02.88,0.35,0.38,6.35,4.54,2.02,17.96,0.03248412211574678,0.035487540127485194,435.229252178385
1999-06-23T16:59:57.12,0.49,0.45,6.06,4.43,2.02,17.96,0.024987898032025623,0.03332537260164543,1021.2188490096745
1999-06-23T18:00:00.0,0.57,0.49,5.66,4.12,2.02,17.96,0.018354420083707107,0.031940653254534344,1021.2188490096745
1999-06-23T19:00:02.88,0.69,0.59,5.66,4.12,2.02,17.96,0.013532308436547638,0.030154052722061165,1021.2188490096745
1999-06-23T19:59:57.12,0.77,0.66,5.46,4.02,2.02,17.96,0.012720235082530788,0.028367516660439962,1023.9415271068675
1999-06-23T21:00:00.0,0.85,0.75,5.47,4.01,2.02,17.96,0.015047140116876821,0.03804026157541667,435.229252178385
1999-06-23T22:00:02.88,0.85,0.75,4.97,3.6,2.02,17.96,0.017089073382280027,0.03668702876824337,435.229252178385
1999-06-23T22:59:57.12,0.79,0.67,5.07,3.7,2.02,17.96,0.011011663580820525,0.037755096771328156,435.229252178385
1999-06-24T00:00:00.0,0.71,0.6,4.97,3.6,2.02,17.96,0.01405639943338456,0.02877366747097591,1023.9415271068675
1999-06-24T01:00:02.88,0.67,0.6,4.28,2.98,2.02,17.96,0.02912548474430132,0.05795900816672581,2472.5004003663644
1999-06-24T01:59:57.12,0.56,0.56,4.59,3.18,2.03,17.96,0.04481693329976189,0.06164053074910088,-1069.7681170427402
1999-06-24T03:00:00.0,0.44,0.47,4.3,2.97,2.03,17.96,0.06007320723319709,0.1149642725381436,-160.60798504419972
1999-06-24T04:00:02.88,0.31,0.38,4.0,2.66,2.03,17.96,0.07192791867237754,0.14204786992450752,52.17176924481102
1999-06-24T04:59:57.12,0.07,0.22,3.71,2.14,2.03,17.97,0.07105467524784605,0.2874806337011684,19.550929328990694
1999-06-24T06:00:00.0,-0.21,-0.02,3.83,2.24,2.03,17.97,0.07840266875887836,0.3472897806530587,-72.38878105033294
1999-06-24T07:00:02.88,-0.53,-0.22,3.34,1.62,2.03,17.97,0.09030736405406024,0.8044938644994422,6.5896275608482116
1999-06-24T07:59:57.12,-0.74,-0.34,3.55,1.73,2.03,17.97,0.09628461392548146,0.7815119648920401,6.5896275608482116
1999-06-24T10:00:02.88,-1.5,-0.86,3.5,1.45,2.03,17.97,0.10889319828985297,1.1094532268160038,-0.7251259965834687
1999-06-24T12:00:00.0,-1.74,-1.12,3.35,1.3,2.03,17.97,0.10625555371992014,1.043172541365176,-0.7251259965834687
1999-06-24T13:00:02.88,-1.58,-1.12,3.46,1.42,2.03,17.97,0.08515713144336294,0.7202863004865907,1.3939646969813617
1999-06-24T13:59:57.12,-1.42,-1.05,3.27,1.44,2.03,17.97,0.09032877129969498,0.6776298093924434,1.3939646969813617
1999-06-24T15:00:00.0,-1.14,-1.21,3.07,1.63,2.04,17.97,0.023853264759871214,0.2895865314123052,19.550929328990694
1999-06-24T16:00:02.88,-1.15,-1.26,3.27,1.94,2.04,17.97,0.014975330548117135,0.1179695953866405,-160.60798504419972
1999-06-25T06:00:00.0,-2.09,-2.06,3.72,2.6,2.05,17.98,0.08550288201948966,0.1333398600140682,52.17176924481102
1999-06-25T09:00:00.0,-2.44,-2.6,4.83,3.75,2.05,17.98,-0.0019231195613457965,0.015842207626315743,383.22059476023577
1999-06-25T10:00:02.88,-2.42,-2.58,4.7,3.62,2.05,17.98,-0.001922977501652059,0.0465367129407305,-1204.0995673272212
1999-06-27T19:00:02.88,0.32,0.21,6.2,4.85,2.1,18.0,0.014337541572314278,0.01994351698606081,132.44545282316983
1999-06-27T19:59:57.12,0.52,0.43,6.21,4.78,2.1,18.0,0.01834170286858481,0.02657505409361191,1023.9415271068675
1999-06-27T21:00:00.0,0.57,0.47,5.91,4.56,2.1,18.0,0.01745037354633745,0.03518589432416525,435.229252178385
1999-06-27T22:00:02.88,0.68,0.62,5.39,3.99,2.1,18.01,0.027886453968513268,0.08072867200019188,494.7322757368658
1999-06-27T22:59:57.12,0.91,0.93,6.96,4.88,2.1,18.01,0.023147552504878394,0.041330238109921785,-2263.8749413320274
1999-06-28T00:00:00.0,0.99,1.02,6.95,4.96,2.1,18.01,0.02671788787285001,0.052579455239963525,1927.942485150343
1999-06-28T01:00:02.88,0.86,0.88,5.75,4.19,2.1,18.01,0.041158703150380595,0.0868287541937406,689.7873375586821
1999-06-28T01:59:57.12,0.72,0.68,5.35,3.96,2.1,18.01,0.034181510655664715,0.06547678389771071,-1784.5051792039822
1999-06-28T03:00:00.0,0.64,0.59,5.75,4.29,2.1,18.01,0.028318407522903436,0.06702999784193363,-1784.5051792039822
1999-06-28T04:00:02.88,0.48,0.37,4.66,3.37,2.1,18.01,0.015736554887824255,0.05386337785166172,1927.942485150343
1999-06-28T12:00:00.0,0.13,-0.04,5.0,3.82,2.11,18.01,-0.005812307647762203,0.022590798503811026,132.44545282316983
1999-06-28T13:00:02.88,0.12,-0.05,4.9,3.81,2.11,18.01,-0.006812012718294234,0.026569951805327383,1023.9415271068675
1999-06-28T13:59:57.12,0.07,-0.09,5.29,4.1,2.11,18.01,-0.0016850242353326577,0.025308884974174627,1023.9415271068675
1999-06-28T15:00:00.0,0.09,-0.07,5.4,4.13,2.11,18.01,-0.0014793157543567899,0.03289914150827308,1021.2188490096745
1999-06-28T16:00:02.88,0.1,-0.06,5.01,3.95,2.11,18.01,-0.0021234428827993476,0.04280661926351539,-2263.8749413320274
1999-06-28T16:59:57.12,0.15,0.0,4.81,3.74,2.12,18.01,0.0028503332058947713,0.06792662261983996,-1784.5051792039822
1999-06-28T18:00:00.0,0.18,0.02,4.91,3.75,2.12,18.01,-0.0018130111329059111,0.04693812842863508,-1204.0995673272212
1999-06-28T19:00:02.88,0.24,0.09,5.31,4.07,2.12,18.01,0.0021216655919570867,0.04363754464258186,-2263.8749413320274
1999-06-28T19:59:57.12,0.34,0.19,5.82,4.39,2.12,18.02,0.0016230719290988968,0.04436303690873474,-1204.0995673272212
1999-06-28T21:00:00.0,0.38,0.24,5.73,4.41,2.12,18.02,0.00517695023488985,0.036636787133157926,435.229252178385
1999-06-28T22:00:02.88,0.34,0.18,5.63,4.41,2.12,18.02,-0.0016015899585734396,0.04363449110752325,-2263.8749413320274
1999-06-29T01:00:02.88,0.24,0.09,4.73,3.82,2.12,18.02,0.004009456974596181,0.08414717900169884,494.7322757368658
1999-06-30T13:59:57.12,-1.39,-1.56,5.64,4.47,2.15,18.03,-0.006019741067558271,0.026038901926065356,1023.9415271068675
1999-06-30T15:00:00.0,-0.87,-1.0,5.94,4.68,2.15,18.03,0.009233264697172035,0.03230389577750188,1021.2188490096745
1999-06-30T16:00:02.88,-0.04,-0.18,7.05,5.52,2.15,18.04,0.0038329578548805727,0.013044770130504946,383.22059476023577
1999-06-30T16:59:57.12,0.42,0.33,7.95,6.14,2.15,18.04,0.011428581125989027,0.03222090495102798,1021.2188490096745
1999-06-30T18:00:00.0,0.69,0.64,7.85,6.04,2.15,18.04,0.01836482828634439,0.035862054436981324,435.229252178385
1999-06-30T19:00:02.88,0.93,0.95,8.75,6.76,2.16,18.04,0.025196899943830803,0.036887386536453376,435.229252178385
1999-06-30T19:59:57.12,1.14,1.24,9.76,7.48,2.16,18.04,0.02791293844135499,0.05141926332873168,1927.942485150343
1999-06-30T21:00:00.0,1.37,1.51,10.66,8.33,2.16,18.04,0.03088204388068904,0.03200744365329158,1021.2188490096745
1999-06-30T22:00:02.88,1.56,1.68,10.66,8.16,2.16,18.04,0.024993709568655452,0.027881243916837987,1023.9415271068675
1999-06-30T22:59:57.12,1.42,1.46,10.05,7.76,2.16,18.04,0.021155795296041228,0.024591864351520512,132.44545282316983
1999-07-01T00:00:00.0,1.46,1.52,10.15,7.66,2.16,18.04,0.019719575330139565,0.02287262871370938,132.44545282316983
1999-07-01T01:00:02.88,1.46,1.58,10.25,7.56,2.16,18.04,0.021595547305351608,0.023324382729072425,132.44545282316983
1999-07-01T01:59:57.12,1.56,1.76,10.55,7.66,2.16,18.04,0.024128254442095366,0.029385442447094713,1023.9415271068675
1999-07-01T06:00:00.0,1.74,1.94,11.95,8.9,2.16,18.04,0.021648990487704852,0.025461082386785034,1023.9415271068675
1999-07-01T07:00:02.88,1.83,2.05,11.65,8.49,2.17,18.04,0.021275541422049463,0.026553071757285395,1023.9415271068675
1999-07-01T09:00:00.0,1.54,1.68,11.85,9.01,2.17,18.04,0.0207536690931628,0.023902703229513704,132.44545282316983
1999-07-01T10:00:02.88,1.24,1.34,11.85,9.1,2.17,18.04,0.019160705344526543,0.022058067849074808,132.44545282316983
1999-07-01T10:59:57.12,1.25,1.28,11.86,9.1,2.17,18.04,0.013812361943968104,0.018490119587934763,383.22059476023577
1999-07-01T12:00:00.0,1.12,1.16,11.86,9.09,2.17,18.04,0.014458529063265765,0.01712607317954666,383.22059476023577
1999-07-01T13:00:02.88,1.15,1.16,11.25,8.48,2.17,18.04,0.012239454888949059,0.021772397644758985,132.44545282316983
1999-07-01T13:59:57.12,0.8,0.76,11.55,8.99,2.17,18.05,0.010029767107638107,0.012159771617611188,-1133.08492989993
1999-07-01T22:00:02.88,0.6,0.46,7.35,6.43,2.18,18.05,0.010431073698787732,0.016856261597603093,383.22059476023577
1999-07-02T04:00:02.88,0.32,0.18,4.96,3.93,2.18,18.05,0.0083305698993043,0.0443831040112996,-1204.0995673272212
1999-07-04T01:00:02.88,0.25,0.07,5.02,3.88,2.22,18.09,-0.010723269529846279,0.026001624459932902,1023.9415271068675
1999-07-04T01:59:57.12,0.23,0.05,4.83,3.8,2.22,18.09,-0.013136938602138095,0.03395437176063748,1021.2188490096745
1999-07-04T04:00:02.88,0.16,-0.01,5.42,4.18,2.22,18.09,-0.005361820331179111,0.018961081168466152,383.22059476023577
1999-07-04T07:00:02.88,0.12,-0.05,4.93,3.91,2.22,18.1,-0.007876652761738425,0.05806866818524508,2472.5004003663644
1999-07-04T07:59:57.12,0.09,-0.06,4.53,3.59,2.22,18.1,0.0036284846893335806,0.15935209174053364,113.61612437146657
1999-07-04T09:00:00.0,0.09,-0.04,4.33,3.39,2.22,18.1,0.016531452591644555,0.10977889275166211,-399.0834234365859
1999-07-04T10:00:02.88,0.12,0.0,3.73,2.89,2.22,18.1,0.028777175426107724,0.10098364300443056,31.863940420793785
1999-07-04T10:59:57.12,0.13,0.01,3.74,2.81,2.22,18.1,0.02347605199567939,0.09658951447237783,31.863940420793785
1999-07-04T12:00:00.0,0.14,0.01,3.55,2.64,2.22,18.1,0.017636177115457424,0.06906261705081174,-746.1591148447723
1999-07-05T12:00:00.0,-0.1,-0.29,6.4,5.04,2.24,18.12,-0.010603446183335119,0.017804247266753035,383.22059476023577
1999-07-05T13:00:02.88,-0.08,-0.26,6.4,5.04,2.24,18.12,-0.007518208683413711,0.02149080480163269,132.44545282316983
1999-07-05T19:59:57.12,0.1,-0.04,9.73,7.85,2.25,18.13,0.002519928884604712,0.00446580984673941,-1133.08492989993
1999-07-05T21:00:00.0,0.14,0.01,9.94,7.96,2.25,18.13,0.0037252618281189173,0.004023779882316744,-1133.08492989993
1999-07-05T22:00:02.88,0.2,0.07,8.74,6.92,2.25,18.13,0.00440807587311664,0.007522855056935027,-1133.08492989993
1999-07-05T22:59:57.12,0.29,0.14,8.41,6.65,2.25,18.13,0.0010342792472744834,0.007450731253607949,-1133.08492989993
1999-07-06T00:00:00.0,0.28,0.12,8.54,6.88,2.25,18.13,-0.000904696221695202,0.010047437425781952,-1133.08492989993
1999-07-06T01:00:02.88,0.24,0.06,8.67,6.9,2.25,18.13,-0.00443340068779004,0.0036144941378008564,-1133.08492989993
1999-07-06T09:00:00.0,-1.08,-1.16,6.31,4.83,2.26,18.14,0.019764196517180373,0.016640538059807003,383.22059476023577
1999-07-06T10:00:02.88,-1.04,-1.17,5.81,4.03,2.26,18.14,0.004629413711842959,0.04807396573040409,-1204.0995673272212
1999-07-06T10:59:57.12,-1.29,-1.39,5.3,3.56,2.26,18.14,0.010525869125081681,0.03545354787298962,435.229252178385
1999-07-10T09:00:00.0,0.13,0.02,3.61,2.55,2.33,18.22,0.023207349662632108,0.07453644969285013,-746.1591148447723
1999-07-10T10:00:02.88,-0.08,-0.14,3.62,2.55,2.33,18.23,0.04779339431725655,0.12195870332028284,118.51084322739463
1999-07-11T04:00:02.88,-0.01,-0.14,4.53,3.38,2.34,18.24,0.011147669132062955,0.034877230269986535,435.229252178385
1999-07-11T10:00:02.88,-1.53,-1.6,3.24,2.14,2.34,18.24,0.04071945019974317,0.16547877399493485,108.38829700596142
1999-07-11T10:59:57.12,-1.64,-1.7,3.55,2.35,2.34,18.24,0.03821733278700513,0.12536267346950253,118.51084322739463
1999-07-11T12:00:00.0,-1.61,-1.67,3.94,2.66,2.34,18.24,0.03358574544206777,0.12616847043924684,118.51084322739463
1999-07-11T13:00:02.88,-1.66,-1.79,3.65,2.56,2.34,18.24,0.012484117256333247,0.09752434942723479,31.863940420793785
1999-07-11T13:59:57.12,-1.58,-1.77,3.65,2.56,2.34,18.24,-0.0165231822813216,0.060623056287052286,-1069.7681170427402
1999-07-16T10:59:57.12,0.42,0.42,3.38,2.28,2.39,18.29,0.07339632186321957,0.37044724233770504,23.780136233355066
1999-07-16T12:00:00.0,0.51,0.59,3.18,2.05,2.39,18.29,0.10520926414589392,0.43198317172346956,28.106152628974222
1999-07-16T13:00:02.88,0.51,0.55,3.77,2.35,2.39,18.29,0.05532767769836927,0.2764894337344955,19.550929328990694
1999-07-16T13:59:57.12,0.57,0.6,3.67,2.35,2.39,18.29,0.0607462407380125,0.19196797243191602,-68.87412423504091
1999-07-16T15:00:00.0,0.5,0.55,4.07,2.74,2.39,18.29,0.06629095529277268,0.23699527298894174,-76.11344891246056
1999-07-16T16:00:02.88,0.49,0.46,4.26,2.94,2.39,18.29,0.041148226627903156,0.1721542401095211,108.38829700596142
1999-07-16T16:59:57.12,0.52,0.46,3.97,2.81,2.39,18.29,0.04057566262584277,0.13259533163801113,52.17176924481102
1999-07-16T18:00:00.0,0.56,0.46,3.87,2.8,2.4,18.3,0.027778946311122352,0.09371538351576682,689.7873375586821
1999-07-16T19:00:02.88,0.55,0.45,3.37,2.44,2.4,18.3,0.036773347700690004,0.1283210070058146,118.51084322739463
1999-07-16T19:59:57.12,0.5,0.42,3.67,2.63,2.4,18.3,0.03994752691548663,0.1547184994728925,113.61612437146657
1999-07-16T21:00:00.0,0.41,0.29,4.26,3.25,2.4,18.3,0.020018437524082562,0.06930247141542173,-746.1591148447723
1999-07-16T22:00:02.88,0.42,0.3,4.07,3.05,2.4,18.3,0.019627126264427114,0.06352494279712391,-1784.5051792039822
1999-07-18T10:59:57.12,0.47,0.53,3.48,2.07,2.41,18.31,0.06185329275139058,0.601705832916009,-5.906191957657875
1999-07-18T12:00:00.0,0.48,0.52,3.58,2.18,2.41,18.31,0.05692595603395872,0.41859958823881915,28.106152628974222
1999-07-18T13:00:02.88,0.53,0.53,3.08,1.86,2.41,18.31,0.05964379043221064,0.3100397796874232,7.512221763037732
1999-07-18T15:00:00.0,0.58,0.68,4.49,2.84,2.41,18.31,0.05351429842728762,0.24440187206675548,-76.11344891246056
1999-07-18T16:00:02.88,0.67,0.71,4.9,3.4,2.41,18.31,0.04955444231389333,0.18052755795957165,2.945927868088466
1999-07-18T16:59:57.12,0.78,0.88,4.71,3.12,2.41,18.31,0.05758726314999517,0.29783349209411897,19.550929328990694
1999-07-18T18:00:00.0,0.86,1.04,4.6,2.88,2.41,18.31,0.06457222892628195,0.3566185454738846,-72.38878105033294
1999-07-18T19:00:02.88,0.95,1.22,5.12,3.25,2.42,18.32,0.0692348980442156,0.46049326404764496,13.881382463104918
1999-07-18T19:59:57.12,0.99,1.31,4.82,3.05,2.42,18.32,0.08633272963847972,0.6206398968355881,-5.906191957657875
1999-07-18T21:00:00.0,1.04,1.42,5.13,3.26,2.42,18.32,0.08707398820867243,0.3398237281419076,-72.38878105033294
1999-07-18T22:00:02.88,1.01,1.41,4.23,2.44,2.42,18.32,0.0985853703276917,1.69005740663028,-0.10507525678188852
1999-07-18T22:59:57.12,0.88,1.41,4.43,2.54,2.42,18.32,0.10913744459562655,1.5802106470241573,-0.5495952887136638
1999-07-19T00:00:00.0,0.85,1.34,4.72,2.83,2.42,18.32,0.10279080532200131,0.5227489402449458,-7.720890805599197
1999-07-19T01:00:02.88,0.94,1.39,4.42,2.63,2.42,18.32,0.10747145300358335,1.04132670922412,-0.7251259965834687
1999-07-19T01:59:57.12,0.94,1.36,4.83,2.95,2.42,18.32,0.09260839872875011,1.1108092307335116,-0.7251259965834687
1999-07-19T03:00:00.0,0.9,1.31,5.13,3.17,2.42,18.32,0.08373686876849974,0.8683237550037015,0.5702178514910541
1999-07-19T04:00:02.88,0.95,1.19,4.44,2.83,2.42,18.32,0.08682642110547055,0.4605184533079495,13.881382463104918
1999-07-20T07:59:57.12,0.99,1.32,4.35,2.63,2.43,18.33,0.09334471449955714,0.38189118630073043,23.780136233355066
1999-07-20T09:00:00.0,0.97,1.23,4.25,2.54,2.43,18.33,0.08084840247248286,0.23946667893301954,-76.11344891246056
1999-07-20T10:00:02.88,1.11,1.41,4.56,3.19,2.43,18.33,0.13799306008496617,0.2314842575421515,35.227689987855136
1999-07-20T10:59:57.12,1.34,1.48,3.97,2.6,2.43,18.33,0.08950641383192391,0.1519546831282833,-97.22852429963932
1999-07-20T12:00:00.0,1.22,1.64,3.46,2.16,2.43,18.33,0.19348003210380882,0.46915857107168024,13.881382463104918
1999-07-20T13:00:02.88,1.39,1.68,4.06,2.99,2.43,18.33,0.2210354835873862,0.24794254260626578,-76.11344891246056
1999-07-20T13:59:57.12,1.41,1.73,5.16,3.19,2.43,18.33,0.0695865331924107,0.1716306605445038,108.38829700596142
1999-07-20T15:00:00.0,1.29,1.51,6.05,4.02,2.43,18.33,0.05179305270168449,0.1332746993201641,52.17176924481102
1999-07-20T16:00:02.88,1.32,1.62,5.46,3.29,2.43,18.33,0.05496002800509975,0.14881305153305402,-97.22852429963932
1999-07-20T16:59:57.12,1.36,1.64,5.55,3.39,2.43,18.33,0.053030444389921244,0.13897451754204285,52.17176924481102
1999-07-20T18:00:00.0,1.45,1.7,5.55,3.48,2.43,18.33,0.053752643214512605,0.17153543235715268,108.38829700596142
1999-07-20T19:00:02.88,1.62,1.76,4.65,2.76,2.43,18.33,0.04698176010309843,0.22716307128118507,35.227689987855136
1999-07-20T19:59:57.12,1.53,1.86,4.65,2.65,2.44,18.34,0.06890214104346197,0.3506362150962748,-72.38878105033294
1999-07-20T21:00:00.0,1.46,1.94,4.55,2.61,2.44,18.34,0.09583852900207895,0.6285380178978757,-5.906191957657875
1999-07-20T22:00:02.88,1.44,1.81,5.14,3.32,2.44,18.34,0.0900787196000262,0.32404267196850284,7.512221763037732
1999-07-20T22:59:57.12,1.41,1.79,5.84,3.85,2.44,18.34,0.07678566838975674,0.21914592595180038,35.227689987855136
1999-07-21T00:00:00.0,1.24,1.58,5.34,3.52,2.44,18.34,0.08500588026006248,0.4217037127520797,28.106152628974222
1999-07-21T01:00:02.88,1.19,1.55,5.54,3.61,2.44,18.34,0.07865286196217446,0.38965594985099966,23.780136233355066
1999-07-21T01:59:57.12,0.99,1.34,5.23,3.39,2.44,18.34,0.08492110256558602,0.6696601501021286,1.3939646969813617
1999-07-21T03:00:00.0,0.96,1.2,5.33,3.6,2.44,18.34,0.07519610175457549,0.42850446751256216,28.106152628974222
1999-07-21T04:00:02.88,0.65,0.69,5.43,4.03,2.44,18.34,0.05689056583144937,0.1999906988243502,-68.87412423504091
1999-07-21T04:59:57.12,0.41,0.39,5.34,4.25,2.44,18.34,0.0651595614020586,0.11802568469695303,-160.60798504419972
1999-07-21T06:00:00.0,0.3,0.25,5.24,4.16,2.44,18.34,0.0517351944768034,0.05699350825273036,2472.5004003663644
1999-07-21T07:00:02.88,0.47,0.47,4.94,3.73,2.44,18.34,0.06064693710594826,0.17466491360280761,108.38829700596142
1999-07-21T07:59:57.12,0.54,0.58,4.64,3.33,2.44,18.34,0.06500221239500308,0.21098403969834348,-5.156424177170789
1999-07-21T09:00:00.0,0.51,0.55,3.94,2.81,2.44,18.34,0.08736979998417238,0.27617945256843723,19.550929328990694
1999-07-21T10:00:02.88,0.49,0.54,3.95,2.73,2.44,18.34,0.07878670500258048,0.21319321141689523,-5.156424177170789
1999-07-21T10:59:57.12,0.47,0.49,2.96,1.93,2.44,18.34,0.09443527742466935,0.307695925280476,7.512221763037732
1999-07-21T12:00:00.0,0.38,0.39,3.85,2.54,2.44,18.34,0.05507895098177173,0.15040734676492876,-97.22852429963932
1999-07-21T13:00:02.88,0.45,0.47,4.56,3.19,2.44,18.34,0.05338257097006883,0.13976183686815213,52.17176924481102
1999-07-21T13:59:57.12,0.47,0.47,4.35,2.97,2.44,18.34,0.04662528598953481,0.11407218049505592,-160.60798504419972
1999-07-21T15:00:00.0,0.46,0.43,4.65,3.28,2.44,18.34,0.03820363544288595,0.07944028704505869,-159.16794149775814
1999-07-21T16:00:02.88,0.5,0.47,4.65,3.28,2.44,18.34,0.038198052907783255,0.10148785673692226,31.863940420793785
1999-07-21T16:59:57.12,0.54,0.53,4.85,3.39,2.44,18.34,0.038973083646048894,0.1302507546998842,118.51084322739463
1999-07-21T18:00:00.0,0.6,0.57,5.35,3.81,2.44,18.34,0.030219156775721397,0.07223420342582482,-746.1591148447723
